,document,score,label
12,"성우, 배우 캐스팅과 그래픽, 스토리 다 너무 좋은데 배역마다의 캐릭터성에 더욱더 신경을 썼더라면 명작이 탄생하지않았을까 싶은 아쉬움이 있네요.. 정보국 에이스 VIP경호원이 멋진 액션은 둘째치고 느린 반응속도에 바로 눈앞에서 연기가 나는것조차 눈치채지못하다니.. 머리도 잘 안돌아가고... 쓸모없는 군견이 어떻게 되는지도 모르고... 음.... 그래도 그거빼곤 잘 만들었다고 생각해요 뻔한 내용이라 지루하기도한데 보다보면 피식하게돼서 킬링타임용으로 좋았습니다. 이런 영화 너무 좋아하는데 다음에는 캐릭터성에 더 신경써서 더 좋은 영화가 나오면 좋겠어요",10,1
13,괜찮은데 다시보고 싶지는 않다,6,1
14,아무리 가벼운 코믹 영화라지만 그래도 동물 관련인데..cg에 돈좀 더 쓰지...너무 이상하잖아,0,0
15,어른의 눈보다는 아이들의 눈으로 보는영화임,10,1
16,아이가 좋아해서 민점!,10,1
17,재미ㅆ는데??,10,1
18,아무생각 없이 재밌게 잘 봤어요  내용도 너무 신선 ㅋㅋㅋㅋ 웃겨요 ㅋㅋㅋㅋ,10,1
19,"영화가 예고편을 넘지 못했다. 그래도 한국에 잘 없는 동물영화, 우당탕탕 가족영화.. 귀여워서 봤다. ",6,1
20,어린이용임,3,0
21,꿀잼,10,1
22,미안해요. 끝까지 못봤어요. 좋아하는 배우들 왕창나오는데... 의리 못지켰어요. 미안해요^^,0,0
23,우리나라도 이제 동물 영화가.... 어색함없이 이정도면 잘 만들었다.  여럿 유명배우  목소리 캐스팅도 깨알같다.  현실성없는 얘기는 걍 아무 생각없이 봐야 재밌다. ,9,1
24,신선한데 넘 유치하고 재미없음  유치원생을 보여주면 좀 좋아할라나,2,0
25,의외로 괜찮은데~,10,1
26,재밌는데....웃기고감동적이고 ,9,1
27,보면 알겠지만 미취학 아동용입니다 흥분들 하지 마세영,1,0
28,이렇게 욕먹을 작품 아닙니다 동화적인 느낌도 있었고 동물보호라는 메세지도 느꼈습니다 애니메이션으로 나왓다면 좀더 많은 인기를 누볏을거라 생각합니다,10,1
29,동물을 사랑하는 마음과 함께 미안한 마음도 들게해줌 코믹과 감동의 조합!!,10,1
30,좋은 배우들 모시고 머하는 짓인고~세상 이리 성의없는 영화 첨봄  ...어케하든 끝까지볼라햇는데 당최 먼생각으로 찍은거여 ,10,1
31,너무 유치하다. 배정남은 그런 식으로 할 거면 연기는 포기해야 한다. 못 봐주겠더라.,3,0
32,약간 유치한 면있긴하지만 와국영화 겟스마트 올마이티 이런느낌으로 그냥 웃으며 편히보기좋음,8,1
33,"아무리 높게 잡아도 대상 연령이 7~8세 수준. 어쩔 수 없다. 엄청나게 유치하고, 개연성은 개나 줘버렸으며, 현실성은 아예 없다. 동물의 말을 듣는 것이 그나마 공감이 잘 되는 소재. 어쨋거나 아이들을 위한 영화에 이렇게 비판만 할 필요는 없다는 생각도 든다. 어른들을 위한 영화가 아니라는 것을 충분히 감안하고 본다면 그리 나쁘지는 않다.",4,0
34,클레멘타인 인랑 리얼 이후 간만에 쓰레기영화 보다보다 꺼버림 삭제 휴지통비우기 (20.2.16 보다끔),0,0
35,"유쾌,  상쾌,  통쾌한  패밀리 코미디 영화~~^^",7,1
36,5.1 작품은 아니기에 10점준다 근데 가족용으로 딱이지만 개그코드가 좀 약한게 흠 7점 정도,10,1
37,.,2,0
38,헐,2,0
39,음..... 소재는 좋았는데 너무 못 만들었어요.. 추천하고 싶지는 않네요....,4,0
40,유치하고 어설프다. 그러나 그 점이 이 영화의 큰 장점이다. 언제나 진지할 수만은 없잖아? 부담없이 아이들과 보기 좋다.,7,1
41,하하하하하하하하하하,1,0
42,너무재밌어요  알리~~고마워,10,1
43,.,1,0
44,도전은 아름답고 결과는 처참했다.,1,0
45,.,6,1
46,영화에서 인상적이고 충실하게 활약한 것은 셰퍼드 알리 뿐...,6,1
47,애들영화네요 애들영화답게 5점드림,5,0
48,아무생각없이 보기괜찮습니다! 배정남 넘웃김.,6,1
49,재미없다.초딩도 이런거 안볼듯. ,1,0
50,9살 아들이 깔깔거리고 좋아하네요. CG는 가끔 티가 나지만 아이랑 같이 보기에 괜찮아요 혼자면 안봤겠지만,7,1
51,bobper// 니가 알바 같은데? 함 신고해서 누가 알바인지 서로 패 까보까?,10,1
52,좀~~,4,0
53,너무 지루하고 재미가 없네요,3,0
54,가족들도 재밌게 시청하면 좋겠네요ㅎㅎ 좋은 영화 만들어주셔서 감사합니다 감독님,10,1
55,재밌는데 평점이 왜이리 낮을까요.  안타까운 마음에 처음으로 후기 남겨봅니다.  웃음과 감동 다 있어요~ 킬링타임용으로도 좋고요. ,10,1
56,재밌음!,10,1
57,ㅋㅋㅋㅋ 유치하지만 연속재미,10,1
58,넷플에 떴길래 봤는데..평점 미리 확인했더라면 내 1시간 30분을 아낄 수 있었을텐데..^^ 30분만 더 보면 되는건데 도저히 못 보겠어서 껐습니다. 보다가 관둔 영화 태어나서 처음이에요. 진짜 1점도 못주겠어요. 제작진과 배우분들 고생하며 찍으셨을텐데 진짜 이건 좀 아닌 것 같아요..^^..  이런 퀄리티의 영화를 만들었는데 점수 후하게 주면 '아 이렇게 만들어도 좋게 봐주는구나 ~' 하고 이런 영화 또 만드실까봐 점수 못 주겠어요. 30초짜리 예고편이 1억배 재밌어요.  정말 진짜로 평소에 뭐 싫은 소리 절대 안 하는 사람인데 예고편 보고 기대하고 봤다가 뒷통수 거하게 맞은듯한 오지는 배신감에 평점 남깁니다.  이렇게 처음 써봐요. 하..... ,0,0
59,개잼,10,1
60,0점은 왜 안됨?,1,0
61,애니매이션으로 했어야,0,0
62,난 재밌던데 다들 욕하네,10,1
63,기대 않고 봤는데 재밌어요!! ,9,1
64,시나리오가 아쉽,6,1
65,감독을 죽여야된다,1,0
66,조카가 좋아하네요 잼낫어요~^^,9,1
67,90년대 개봉했어도 폭망. 했을 영화 제발 이런 영화 만들지 마세요. 본인들이 봐도 민망하지 않을까?,1,0
68,일부 CG티가 심하고 편집이 이상한 부분 그리고  아무리 영화라지만 너무 비현갈적인 장면이 있다는게 단점 어린이 영화로는 알 맞다,10,1
69,"이거 올레에서 5500줬는데 진짜 돈아까웠음. 배우보다 시나리오가 얼마나 중요한지 새삼 느낌. 리얼의 뒤를 잇는 망작 시리즈. 첩보원 세계에 대한 고증도, 동물 목소리의 어색한 싱크, 엉성한 전개, ㅠㅠ ",1,0
70,"각본 엉망 ⟩⟩⟩ 연출 개판 ⟩⟩ 캐스팅 노답 ⟩⟩ CG는 우레메급,  영화 보는 시간이 아까운 영화  영화 시작 5분만에 망작임을 직감하고 뛰쳐 나가고 싶은 충동을 느낀 영화  특히, 동물들 목소리 캐스팅은 진짜....욕나올 정도의 이해안가는 캐스팅 ",0,0
71,진짜 심하다,1,0
72,"진짜 이걸 영화라고 처 마든 거 보면 그냥 개 망작임.. 그냥 초딩, 유딩수준으로 만든거고 12세 관람가는 무슨 그냥 전체관람과 수준임... 그냥 폐지해라!!! ",1,0
73,재밌던데요~~^^ 아이랑 봤는데 즐거워하네요 ㅋㅋ,10,1
74,이건 뭐 확실한 빵점. 아니 빵점도 아까운 대망작,0,0
75,유치한데 웃긴거같긴함ㅋㅋ 외국영화느낌ㅋㅋㅋ ㅋㅋ  이선균 ㅋ 파스타에 숭늉뿌리냐는 대사  ㅋㅋㅋ,5,0
76,나만 당할 수 없다~~~,10,1
77,진짜 딱 5분보고 돌렸다 후덜덜한 고급아파트에서 졸라 명품시계차고 NIS 입고 총쏘는 장면에서 꺼버렸다 ㅎㅎㅎ 관객수준이 이정도다 알것냐,1,0
78,그냥 .. 0점,0,0
79,우와~진짜~~ 으아~~ 대박~,0,0
80,진짜.. 2020년에 이런 영화가 나왔다는게 참담한 심정.,1,0
81,닥터두리틀 보삼...... 두리틀이이것보단 백배나음,0,0
82,TV동물농장 영화판,6,1
83,한심하다,0,0
84,3번쯤 피식 한 것 같다. 개같은 영화였다.,4,0
85,감독의 전편 재심은 얻어걸린거야? ,2,0
86,예고편이 더 재밌음 ,7,1
87,재미없다..좀 재미잇게 만들어라..킬링타임용이라도,4,0
88,이걸 뭐라고 해야할지...,6,1
89,뭘 적누. 빵점 ,0,0
90,내가 보아온 영화중 최고로 재미없는 영화로 등극할듯 말도 안되고 재미도 없고 내용도 없고 평점 빵점!,0,0
91,제작비가 아깝다. 이걸 본 내 시간도 아깝다.,0,0
92,아이들과 함께 보기 좋은 영화네요~ ,8,1
93,보다 말았음 할말하않,1,0
94,굿!,8,1
95,뛰어난 식기 셋트에 맛없는 음식.  방자유기에 분홍 소시지 느낌. ,1,0
96,이거 보지마세요..정말 재미없어요..,0,0
97,넷플릭스에 올랐기에   재생클릭하는실수를 ㅜㅜ 이 영화 주타깃이  누구요?,1,0
98,하~~~초등학생이 감독해도 이 보다 나을것이다  억지웃음 비 현실적 너무하다 기생충으로 업글 된 영화팬들인데  서울법대 나온 사람한테 ㄱㄴㄷㄹ보여주는격,1,0
99,이건 정말 점수주기가 너무 곤란하네요. 1점도 아까워서요. 정성스러운 쓰레기라고 하고 싶군요. 이란 병신 돈지랄을 60만명이 봤다니... 감독 반성 좀 하세요.. 많은 삼람들의  소중한 시간을 낭비하게 했으니... 최근에 본 영화 중 가장 쓰레기... 비교 불가 쓰레기 1위 입니다.. 제발 영화 하지 마세요. 감독님.,1,0
100,약간 유치하지만 경쾌하게 웃으면서 볼 수 있네. ,8,1
101,전 기대안하고 봐서 그런지 잼있었어요 ^^  동물 좋아하시는 분이라면 킬링타임용으로 추천이에요!,8,1
102,보다가 도저히 안될것 같아서 평점보러 들왔는데 역시나네요... 내가 이상한줄 알았어요 ,1,0
103,재있어요ㅋㅋㅋ 취향은타겠지만.  외국가족영화 느낌?ㅋ유쾌합니다,8,1
104,나 지금 넷플릭스로 나왔길래 보는중인데 손이 근질거려서 참을수가있어야지....이건 진짜 너무한거아니냐!!!너~~~~~~~~무 유치하고 음악선택도 최악 진짜 오글거리고 유치한거 보고 싶으면 봐라.......점수 많이 준 사람들 진짜 양심도 없나??? ,1,0
105,좋은 배우들 모시고 왜 이런 영화를 만든거예요? 감독이 심형래인지..ㅠㅠ  배우들이 넘 아까워서 몇자 올렸습니다. ㅠㅠ,5,0
106,다소 만화 같은 요소가 방해되지만 충분히 박수 받을만한 영화! ,10,1
107,안 본 눈 사요!!! 도대체 왜?? 영화판에 침 뱉는 짓 하지맙시다.,0,0
108,유치하지만 그래도 볼만함,6,1
109,가족들과 재미나게 봤네여,10,1
110,평점이 왜이러지? 이정도는 아닌데? 알리 연기도 잘하고 우리나라도 이정도 영화는 만들수 있죠 동물들 대사도 넘 재밌어요 동물과 함께하는 영화에 12관감가인데 이정도면 잘만들고 재밌죠~,9,1
111,"이런 영화 누가 보나 그랬는데, 넷플릭스 있어서 할머니랑 같이 봤어요.  근데 할머니께서 엄청 재밌게 보시네요. 노년층 취향인가봐요.  초등학교 1학년, 2학년 정도 되는 아동이랑 어르신들 같이 보면 재밌게 볼 거 같습니다. ",6,1
112,동물과 교감능력을 가진 요원의 이야기라 좀 유치하겠구나 했는데 역시나 ㅋㅋ 뭐 나름 동물 목소리 까메오들의 활약은 만족스럽고 닥터 둘리틀만큼 디테일이 뛰어나진 않지만 그래도 못봐줄 정도는 아니다..가볍게 즐길만한 가족코미디..,5,0
113,역대급 최악의 대쓰레기,0,0
114,안타깝다. 억지스런전개 유치한 개그.. 약간 수준이하.... 배우들이 아깝고 목소리 출연한 까메오들이 아깝다....  그리고 배정남 코미디는 정말 대책없었음 ㅡ.ㅡ,5,0
115,동물도 소중한 생명이라는 걸 또 한 번 깨닿게 되는 영화였어요,10,1
116,보면서 너무 부끄럽다  시간 낭비,0,0
117,그럭저럭 웃으며 잘 봤어요,6,1
118,시간이 아깝다 내가 만들어두 이것보다 낮것네,0,0
119,가족과 보려고 비티비서 샀는데 졸작이네여ᆢ,1,0
120,내인생 최고의 두시간,10,1
121,"닥터 두리둘 한국판이네, 그런데 정말 개쓰레기 영화네.   이런 영화를 누가 6십만이나 본거니? 컴으로 보다가, 동물 말하는거와 어설픈 CG로 스탑! 내 인생 20분 돌리도. .",0,0
122,얘들이랑 잼나게봤어요,7,1
123,"동물교감의 선순환, 전대물을 보는듯한 빈약한 케릭터들. 배정남은 왜 자꾸 스스로 무덤을 파는지.",3,0
124,재미없고 유치하다. 이런건 공짜라도 안 본다. 단순 킬링 타임용 혹은 수면 유도용으로는 볼만함.,1,0
125,재밌고 코믹해서 좋아요!,10,1
126,좋은 영화예요~ 소장해서 계속 보고 싶은 영화예요,10,1
127,졸려,0,0
128,음향이 왜 이래요? ,6,1
129,아이와 함께 감상하기 좋은 영화에요~~^^,9,1
130,너무 재밌고 눈물도 흘리고 감동도 느꼈어요. 동물의 대화능력이 사람과 동등한 수준이고 대화의 이해도가 동물이 할수없는 비현실적인 이야기이지만 정말재밌습니다,10,1
131,한국영화가 오스카를 휩쓰는 시대여서 더욱 돋보이는 어마어마한 작품.,0,0
132,난 재밌던데 다들 별로였나봐요 동물들은 자길 버려도 주인만 안다는 것에 또 한번 되돌아보게 했고 좋은 DNA를 이용해 사업할 생각만하는 나쁜 놈들이 영화에서처럼 죽었으면 하는 생각도 들고 현실에선 볼 수 없는 동물과 사람이 모두 해피엔딩인 것에 너무 좋았습니다 현실에서도 모두 해피엔딩이면 좋을 것 같은데..,10,1
133,어떻게 제작사 감독 배우들은 이 시나리오를 보고 이 영화를 만들 생각을 했을까... 타깃이 7세미만 아동용으로 만들었나.. 진짜 내 생에 최악의 영환거 같다.. 인내심으로 끝까지 봐보자며 버텼지만 절반도 넘기지 못하고 바로 껐다 이 감독 믿고 거르면 될 듯하다 너무 영화 못 만든다 ,1,0
134,"초반부보다가 도저히못보겠음 이성민은 시나리오제대로안보남? 죄다 폭망영화만,,,감독은 도대체 무슨생각으로 영으르로이따구로만드는지원..기본적인 연출도 안되어있음,,",1,0
135,동물들 재밌네요. ㅎ,7,1
136,유치한 이야기에 엉성한 연출. 초등학생용 영화,4,0
137,편집이 망. 킬링 타임용,4,0
138,감독은 스텝과 배우들에게 진심으로 사죄해라...,5,0
139,이런영화 왜만드냐 어이없다,1,0
140,너무 유치해요... 그냥 너무 유치해... ,1,0
141,"하아................ 스토리는 둘째치고, 2020년에 이런 수준 낮은 CG의 영화를 볼 줄이야........ 그 옛날 미스터 고였나 차라리 그 쪽이 훨씬 더 CG 수준은 높을듯",2,0
142,동물을 사랑하지 않는 사람이라면 평점 0점나옵니다. 너무 재밌고 눈물도 흘리고 감동도 느꼈어요. 동물의 대화능력이 사람과 동등한  수준이고 대화의 이해도가 동물이 할수없는 비현실적인 이야기이지만 정말재밌습니다.,10,1
143,욕 나올뻔 했네,1,0
144,이거 개봉하는날에 가서 봤는데 친구는 거의 잘려고 하고 ㅋㅋ 난 그럭저럭 재미었음 배정남 연기도 웃기고 무난하게 보기 좋은 영화임,8,1
145,욕나올뻔,3,0
146,배정남인가? 낙하산 저게 배우냐? 왜 캐스팅을 꼭 저따위 애들을 하냐? 저게 배우야?,6,1
147, 영화보다 잠들긴 첨에네,2,0
148,아..... 영화가.... 영화 같이않고.... 그.... 모래를 입에 한움큼 먹은 느낌?,0,0
149,동물이 말을 하는 다른 영화들과 비교해볼때 CG도 많이 어색하고  더빙도 상당히 부자연스럽다.  아쉬움만 잔뜩 남는 작품.,5,0
150,아...할말없더,1,0
151,유치의 끝판왕. 이성민 배정남 조합은 보안관 처럼 폭망했다. 요소요소 웃기려는 포인트가 많았으나 단 한번도 웃지 않았다. 동물 목소리 연기는 그나마 나쁘지 않음.,2,0
152,와 이런영화는 난생처음임 연출 시나리오 감독 모두 이분들 이름들어가면 못볼듯.. 연기자들 빼고 전부 총체적난국 그나마 영아들은 좋아할수도 초등생들도 이건 유치하다고 말할수준 애지간하면 재밌게 보는데 이영화는 진짜 역대급 이 감독 필모 평점은 다 높던데 도대체 뭘까 이영화 평가는 사람마다 주관적이라지만 이영화가 평균 5점이상 이라니 ㄷㄷ 또한번 놀라네요,0,0
153,어디서 웃어야 하나요? 어디서 감동을 느껴야 하나요?,0,0
154,집에서 무료로 볼 영화인 듯,2,0
155,5분 보다 바로 껐다 이성민 남산의 부장들에선 괜찮았는데 ,0,0
156,정말 영화를 좋아하지 않는데 우연히 보게 되었습니다. 인생에서 본 영화중에 정말 최고 였습니다! 이런 영화 더 만들어주셨으면 좋겠습니다 항상 응원하겠습니다 감독님!!,10,1
157,감독 섀끼가 덩신 섀끼네. 보는 내내 가짢아서.. 내가 발로 만들어도 저거 보다 잘 만들겠다.,1,0
158,정말 모든 개그가 재미가 없다 정말 단 한번도,0,0
159,1시간 50분짜리 영화를  5분만에 보게 하는 역대급  졸작. 이성민은 이제 좀 영화를  가릴줄 아는 배우가 되야  하는거 아닌가?  당신도 대형 배우가 되긴  글렀네.,0,0
160,썩 잘 만들어진 영화라 하긴 그렇지만 그래도 볼 만 하긴 했음. 비슷한 시기에 개봉했던 동물과 얘기하는 닥터 두리틀 보다는 낫다는 생각에 평점이 오른 듯 함. 큰 웃음은 아니더라도 소소하게 즐긴다고 하면 나쁘지 않은 동물 등장 영화라 생각됨,7,1
161,왜 만들었을까.. 시간 버렸네.감동도 재미도 없고~,1,0
162,신하균 = 알리 !! 동물들(성우)연기가 살림 그게 다인영화 !  (_동물 컨트롤 고생 많이 햇을거같아요),3,0
163,히트맨보다 평점이 높아야 겠기에,6,1
164,히트맨보단 낫네요,10,1
165,부끄럽다,1,0
166,한국영화 100년을 기념하기 위한 망작. 이렇게 만들면 안돤다는 교본 같은 영화,9,1
167,옛날  영구와땡칠이  같은...  초등학생 영화 . 그보다도 못 했던 영화였음  ,3,0
168,대박 이토록 재미 없을 수가,1,0
169,주연배우들 무슨 사채쓰고 급전이 필요했던걸까?? 배우 아까운 영화,1,0
170,감독 밤길 조심 하세요 ,1,0
171,시작 10분만에 망작이란 걸 알았다,3,0
172,재밌었어요 ㅎㅎ,10,1
173,평점1.잘생긴 개와 이쁜 고양이가 나와요. 시간이 아까워요. 불쌍한 영화에 주연 연기가 과하게 아까워요.,1,0
174,멍멍이는 열심히 했다,1,0
175,ㅠㅠ,1,0
176,와 저 주인공남자 영화 그만 찍었으면 시나리오 보는 눈이 없으면 배우를 하지 말어야....,1,0
177,"해도 해도 너무한 영화. 그리고 배정남 연기는......... 보는 내내 민망했다.  이런걸 시나리오라고 쓴 작가나, 이걸보고  돈을 댄 투자자나, 가장 답이 없는건 감독.! 이번 생은 힘들것 같네.  누가 공짜 티켓줄경우도 가능하면  피하는게... 혹 숙면 필요시에는, 뭐........",1,0
178,가족과 함께 볼 만한  영화네요,10,1
179,요즘  시나리오  보도  않고  주연  조연  시키면  돈되면  막  무네  지살  깍아먹는줄  모르고  디음에  즈연 으로  무슨영화  찍으면    보겠냐  좀  시나리오  라도  몇번읽어  보고  해라  좀  인기  올리간건  안는데  이게  뭐여  관객들  돈아깝게   ㄴ짜   요즘  조금  뜬  영화  배으들  1년에  영화를  몇게를  찍는거여  그것도  비슷한  장르거나  밀두  안되는 시나리오  주인공  으로  참나  ,1,0
180,개판...,6,1
181,절반만...   본것도 ..  안본것도... 아닌   억지  웃음...,5,0
182,사람도 동물도 웃길 줄을 모르네,3,0
183,재밌었어요. 그냥 웃으며 맘 가벼워 졌습니다. 즐거운 코미디 영화~~,9,1
184,김서형 캐리였는데 그래도 아쉬운 영화,3,0
185,미안하다 끝까지 못보겠다 ! 독하게 맘먹고 딱 10분 봤음,4,0
186,시간 가는줄 알고 봤다,3,0
187,"호불호가 많이 갈라진 영화라서.... 도전적인 영화 완전히 반긴다. 주토피아와 같은 근접은 가능했고,  더 발전할것 같은 느낌은 나뿐인건가.. Cg도 사실 별로였고, 아쉬운 부분이 많지만......3백만은 찍어야 할 영화이지 싶다. ",8,1
188,딱 한국인 감성을 노린 한국가정 신파(엄마 없는 편주 가정의 버르장머리없는 딸과 아빠의 관계회복 신파)에다 동물을 넣어 버무린 판타지 영화.. 근데 차라리 '닥터 두리틀'보단 살짝 나음.. 그래도 한국 신파의 힘인가봉가.. 동물들 싸구려 입보양 cg빼곤 괜찮은듯.. Cg에서는 '닥터 두리틀'이 수천만배 낫지만...,2,0
189,비슷한 시기에 개봉한 '해치지 않아'마저 넘어서는 안타까운 작품. 개봉전 '닥터 두리틀'과 비교되던 그 모습은 대체 어디로 간 것인가? 이 영화의 하이라이트는 영화끝나고 스탭스크롤과 함께 나온 쿠키 영상쯤이 아닐까 싶은 정도. ,3,0
190,세퍼트연기대상.이성민씨 강아지랑 호흡맟추기 힘들엇을텐데 자연스럽게 잘 하신듯.신하균 목소리만으로도 존재감 !  재미지게 웃엇네요.,9,1
191,잔잔하게 웃긴다고? 어디서 웃어야 하는디? 왜 이런걸 만들었을까?  ,1,0
192,정말 아랫분 말씀처럼 최악이네요~ 왜 이렇게 어색하게 만들었지? 너무 유치하게 만들었네요~,1,0
193,최악,1,0
194,도대체 왜 만들었을까? 배정남은 왜 나온겨?,4,0
195,쓰레기~~,1,0
196,생각보다 잼있슴.. 기대없이 애들이랑 보기 좋음,7,1
197,역겨운 싼티. 까분다고 코미디가 되리라는 70년대 감성... 아까운 배우들...,1,0
198,"짐승의 말을 알아 듣는다는 소재를 일단 베꼈고, 영상 CG도 형편 없다. 제작비의 한계거나 CG업체를 잘 못 선택했다. 다음으로 감독이 무능하다. 어떻게 애초에 재미 없는 얘기를 어쩜 그리 실제로 재미 없이 끌고 갔나? 솔직히 배우들이, 나눠 준 엉터리 대본을 그럴듯 하게 보이려고, 무분별한 대본 소화 하느라고 고생했다.",3,0
199,개인적으로  유쾌하고 재미있고  나름  약간의 감동도 있어서 좋았습니다 .  ,8,1
200,아주 지루하고 유치한 영화. 킬링타임도 할수없는...,4,0
201,감독님 미쳤어요 ? 이딴 거지같은 영화왜만듬?도대체 어디서 웃어야함??? 의미도없 고 감동도없고 뭐야 ㅡㅡ,0,0
202,유치해도 유쾌하군만 사람들이 인색하네 ㅎㅎ,7,1
203,하아...,1,0
204,간만에 많이 웃었습니다! 아이들과 같이 보면 따뜻한 영화!,10,1
205,유치 하지만 웃기네 ,10,1
206,정말 해도 너무 한다. 이런 영화는 영화과 2학년 학생들 한테 맡겨도 되는 수준이었다. 정말 엉망이다.,0,0
207,세상에나.. 동물교감 코믹영화임에도 아이 들이 볼까 두렵다. 초등자녀가 아빠한테 하는 짓거리 무서울정도다,1,0
208,"코메디 영화에 웃을 곳이 한곳도 없었다..  이성민, 김서형 배우를 이렇게 소모하다니.. 순수 감독의 역량이 부족하고, 코메디에 감이 없다.. 개콘보다더 훨 안웃긴 영화.ㅠ.ㅠ",2,0
209,재밌었어요 ~  주연배우 고군분투!! 아이들에게 강추합니다,8,1
210,"이러지 맙시다... 내가 수준이 낮거나,아니면 영화관계자가 모조리 약 먹었거나..",1,0
211,짱꺠에 개새끼들 고양이까지 ....... 모오냐 이게  감독이 누군지 보지도 않았다 ,0,0
212,이성민은 주연 하지말고 빛나는 조연만 하길 골프 끊고 예전으로 돌아가길 바란다,1,0
213,난 동물을 사랑해서그런가 재밌었어요ㅎ  올해 남우주연상. 알리.  촬영 중 동물 힘들게 하진 않았을거라 믿을게요,7,1
214,...,0,0
215,이걸 영화라고 만들었냐?... 총체적 난국이다 총체적 난국... 초반 딸래미 싸가지에 볼짱 다본 영화 ... 어느지역에서 무슨 교육을 받고 무슨 종교를 가져야 이런영화를 찍을 생각을 할 수 있을까?... 돈이 아깝다 .... 그돈 있으면 길에서 죽아나가는 로드킬 동물들이나 지키는곳에 쓰던가 아직도 굶고 있는 어린이들에게 밥 한끼가 더 소중하겠다 ...,1,0
216,"성인이 보기엔 유치하고, 아이들과 같이 보기엔 좋은 영화... 근데 초딩 몇학년까지 선호 할지가 의문?? 요즘 초딩도 마블영화 같이 수준 높은거 좋아 하든데...",6,1
217,누구의 잘못인건가 배우?감독? 누구인가? 누가 이따위영화를 개봉하게하여 눈을버리게만들었는가 누구인가?,1,0
218,생각보다 동물들과의 협연?? 은 조금 부족한듯하지만 그래도 괜찮은 시도...,7,1
219,감독은 생각이 있는거냐?,1,0
220,동물을사랑하고반려견이있다면 꼭보세요 좋은영화들도많지만 동물학대많은이세상에이런영화는필요하다고봅니다 꼭보세요..웃고울고하네요,10,1
221,제 평점은 0.5 이고요. 조카는 깔깔대며 웃고 좋아하더라고요.  참고로 제 조카는 초1 8살입니다.,1,0
222,로빈 윌리엄스 영화를 다시 찾아보게 만드는 영화,8,1
223,그럭저럭....여군 폭발씬이 안습이긴하지만....,6,1
224,개 쓰레기영화... 감독 이름 봐놧다...,1,0
225,배정남은 왜 나온거냐,4,0
226,진짜  유치 한데 ...키득 키득 웃고 있는 난 뭐지 ㅋㅋ.  깨알 재미도 있고 잔잔 하게 웃겨 ㅋㅋ,6,1
227,...,3,0
228,오~ 이거 극장에서 본 50만명 너무 불쌍하다. 내 인생 최악의 영화 캣츠도 극장에서 나오면서 어찌나 한심하던지... 근데 이 영화를 극장에서 본 50만명의 허탈함을 상상할 수없다.,1,0
229,진짜 영화 심각하구만  이성민님.김서형님 이런영화 왜 나오셧을까?,1,0
