,document,score,label
34,실화 동물원 작품보다 훨씬 잘 만든 작품이었습니다. ^^ 재미와 환상면에선 더 좋았던 것 같습니다. ^^,9,1
35,재미있네요,6,1
36,추석특집 TV에서 재미있게 봤습니다.,9,1
37,많이 웃으면 행복하게 봤어요,10,1
38,엄마랑 저랑 둘 다 재밌게 봤어요. 교훈이 있는 영화입니다ㅜㅜ 재미없다는 분들은 막 웃기고 개그스러운 코미디 영화를 기대한듯 하네요. ,10,1
39,정말 웃기다!!! 죄 많은 소녀 전여빈 출연 영화,10,1
40,신선한 내용 우리들의 동산파크 황당하면서도 교훈도 주는 영화입니다,9,1
41,어설픈 CG보다는 오히려 동물 탈을 쓴 배우들의 움직임이 더 자연스러웠음. 빵빵 터지는 코미디는 아니지만 그래도 가볍게 편안하게 볼 수 있는 영화라 좋았음. ,8,1
42,콜라먹는 북극곰ㅋㅋ,8,1
43,재미있게 봤어요~ 배우들 고생 많이 했을듯 코로나바이러스 덕분에 생각보다 흥행이 안되었는데... 그나마 수출된다니 다행이네요^^,9,1
44,엥 뭐지? 재밌는데 나만 다른 영화를 본건가 ,8,1
45,오랜만에 가족들이랑 영화관가서 봤는데 좋았어요 ,9,1
46,"재밌어요. 재밌어요. 얼마나 완벽한 영화를 바라는거지? 너무 억지스럽게 웃기지 않고, 신파조로 감동을 짜내지 않고 깔끔한 전개와 마무리...  가족들과 즐겁게 봤습니다.~",8,1
47,오 감동적이면서 재밌어서 일기에도 쓰고 그러게요 가족들과 재밌게 봤어요 10점 드릴께여...ㅎㅎ,10,1
48,평점이 넘 낮아서 후기 남깁니다 안재홍 박영규 전여빈 김성오 배우님 연기 넘 좋았어요 깔깔 웃으며 시간가는줄 모르고 재밌게 봤습니다!!,10,1
49,"안재홍 연기 연습 마니 해야 것다 ,, 영화가  전체적으로 산만함,,,",5,0
50,예고는 재밌어보였는데 재미없더라. 스토리 단순하고 지루함,4,0
51,아이들에게만 먹히는 따뜻한 이야기,3,0
52,사람의일자리복직을그린영화ㅡ동물만불쌍함,0,0
53,코메디 영화인데 코메디가 없는게 코메디,3,0
54,지루하고 재미없네요,2,0
55,아이도 나도 지루해 죽는줄 착한 영화를 뛰어넘는 지루함,5,0
56,"생태적 동물원도 결국 인간의 욕심 아닌가? 망해가는 동물원을 재벌의 막되먹은 딸이 구한다는 설정도 억지스럽고, 도데체 뭘  이야기 하고싶은건지 모르겠다. 어설픈 디테일에 그닥 웃기지도 않고 안재홍 연기도 좀 실망스럽다.",3,0
57,.......,1,0
58,전여빈사랑해,10,1
59,기대하고봐서 그런가... 영 아닌데..,4,0
60,코미디도 아니고 동물영화도 아니고,4,0
61,나도 영화감독 도전! ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0
62,코미디 드라마가 빈약하다.,3,0
63,홍보에 비해 너무 거품. ,3,0
64,재밌게 웃으며 잘 봤습니다~~,9,1
65,배우들  문제가 아니라 감독이 지도를 못함,5,0
66,감동도 재미도 감정선도 희미하지만 무난하게 보기 좋은 가족 영화. 시작부터 결말까지 현실과는 너무 동떨어진 이야기 전개가 다소 아쉽다. 웃기기 힘든 억지 코믹함을 빼고 조금 더 진지하고 간결하게 이어나갔다면 메시지 전달도 조금 더 잘 되지 않았을까 싶다. 아니면 아예 코믹 판타지 오락물로 웃음이라도 한껏 줬으면 하는 아쉬움이 남는다. ,5,0
67,이런 쓰레기영화를 백만명 넘게 봤다고?,2,0
68,어지간하면 영화 재미없다고 생각하지 않는데...  이 영화는 너무 재미없다.  코메디 영화라고하는데 어디서 웃어야 할지...  지루하고 오래간만에 영화보다 중간에 포기한  영화다... 이영화에 10점준 사람들...ㅎㅎㅎ  너무 낚시 아닌가?? ㅎㅎ,4,0
69,왜이런영화만나올까 뻔한전개와 뻔한결과  재밌으려하면 심각하고 진지한분위기만들어 흥깨고이도저도아니고 그냥 비추영화,1,0
70,차라리 묻지마 천리마마트처럼 드라마로 대놓고 황당하고 웃기게 만들었으면.... 영화라는 짧은 내용에는 웹툰의 기발함과 코믹함이  전혀 ㅠㅠ,3,0
71,그냥 TV보다가 나오면 보지만 돈주고는 굳이...?,6,1
72,내용이 왜 이렇게 구질구질해,1,0
73,억지스러운 극본에 고등학교 방송반이  연출한 것 마냥 어설픈 신들;;,1,0
74,가볍게 보기 딱 좋다. tv에서 다시하면 꼭 볼영화,9,1
75,...,1,0
76,좋은 배우들로 도대체 뭘한걸까요???,3,0
77,아~딸내미 동물 좋아해서 같이 보다 코골고 잠. 나도 같이 잘 껄~참 재미없다~,1,0
78,넌 나의 돈을 해치고 마음도 해쳤어,1,0
79, .,10,1
80,이렇게 해도 되나... ,1,0
81,예고편은재밋어보이도만 왜영화를만들다포기햇냐?,1,0
82,나도 재미있게 봤는대 자본주의 사회에서 동물도 자본의 노예가 되어야 하는 현실을 제대로 보여주면서 인간으로서 반성도 느끼게 한 영화,9,1
83,"감상용 오브제로서 충실한듯 겉도는 동물원 상황극, 렉 걸린 갑분싸 패키지.",4,0
84,강소라는  자전거타고 김복동찾으러 동물원갔다가  북극곰에게  잡혀버렸네,1,0
85,해치치 않아 ,1,0
86,박혁권씨와 그 비서분의 동물원 동물들이 가짜라는걸 알고 대화나누는 그장면이 이 영화에서 제일 웃겼습니다,2,0
87,제목은 해치치 않아 인데 재미 감동 스토리를 다 해친듯....영화 소개 프로그램에 나오는 내용이 정말 전부 다인 영화,1,0
88,ㅋ,0,0
89,웃기지도 못하고 에혀,3,0
90,용두사미  국산 영화의 치명적 약점인것 같은데 스토리 좋은거 가져오고 마무리를 되게 허술하게함.  좋은게 좋은거라는 식의 결말 좀 없어졌으면 좋겠음,6,1
91,예고편말고는 볼게없음 정말 재미없고 노답임 정말실망,0,0
92,약 빨고 만든 웃픈 영화.,5,0
93,소소하게 조금씩 피식거리는 웃음이 있긴한데...영화가 심심하네 참 ,4,0
94,강소라 나오자마자 걸어나왔다  딴데보고 연기하드라 으,0,0
95,"다큐도 아니고 왜 대기업이나오고 변호사나와서 ... 원작웹툰에 충실하지,,   좋은 배우 원작 가지고 난도질해서 흔한 늘나오는 억지코미디 나옴 .........웹툰이 15배는 저 재미있고 메시지 있음 로펌에 대기업 이제 지겹다... 진짜 재미있게 본 작품인데 영화 대실망 ",3,0
96,메시지를 담아내기엔 너무도 작았던 스토리텔링의 그릇...,4,0
97,어디서부터 잘못된거죠?  정말 좋은 배우들 데려다가 왜 이런 영화을 만드는거죠?  배우분들 섭외하시느라..제작비가 다....... 아직도 이런 영화가 만들어 진다는게 부끄럽네요..... 페이퍼컴파니 인가요??,1,0
98,코미디면 끝까지 코미디 장르에 맞는 영화였어야 했다. 초반만 재미있다.,3,0
99,조금이라도 생각을 하면 안되는 영화.,3,0
100,가족과 함께 봤는데 다들 재미있었다고 했어요. 괜찮은 영화예요.,9,1
101,재미있는 영화 한편 이다,10,1
102,보지는 않았지만 재미있을 것 같아서 엄마랑 아빠랑 영화를 보러 갈래요.,9,1
103,나쁘지 않았어요.,8,1
104,상영관적어 왕십리서 보고왔는데 재미있습니다 메세지도 느끼고~ 잘봤습니다,10,1
105,방학 때 초딩 아들이랑 잘 봤습니다~~♥,9,1
106,따스한영화 ㆍ 재밋게 봣음다 ㅎ,10,1
107,완젼 재밌게봤어요. 계속 웃어가면서 봤네요,10,1
108,다 좋아하는 배우들인데... 배우들이 아까움 코메디라고 해도 설정만 신선하고 스토리가 허접함,6,1
109,VOD 언제 뜸?,0,0
110, 도입부는 웃김.  그런데 시간이 지날수록 웃기지도 않고 현실성도 없는 이야기. 게다가 그래픽은 최악.  영화 보고 이게 뭐지?하며 얼떨떨하게 집에 와서 본 극한직업 무료 방송이 100배는 더 재미있음.  극한 직업 보다가 영화를 이해 못한게 아니라 해치지않아가 내용이 하나도 없었다는 깨달음. 그만큼 골 때리게 멍한 영화,5,0
111,초등생들이 보면 좋아한다. ,4,0
112,가족 영화다 ,8,1
113,전 재미있게 봤습니다.  ^^,10,1
114,웃기고 재밌네요,10,1
115,평점 낮은 영화도 재미있게 보는 편인데ㅠㅠ 이건 너무 질질끌고 지루해서 졸다보면 중간중간 코믹요소에 깨고 이런 느낌? 애들은 빵빵 터지더라고요 기대했던 소재라 그런가 더 아쉬움이 큽니다ㅠㅠ 좀 더 살릴 순 없었을까.. 굳이 영화관에서 볼 정돈 아님 아이들과 함께라면 나름 괜찮은 듯!,4,0
116,아슬아슬하게 관객의 감정을 붙잡았다 놓쳤다..를 반복하다가 뭔가 맺지 못한 이야기를 보고 나오는 듯한 뜨뜨미지근한 결말.,3,0
117,미스터 주보단 낫지만 이런 영화 그만 만들자 ,3,0
118,착한 스토리에 예측 가능한...,6,1
119,따뜻한  웃음과 감동 넘 좋은 작품에 배우님들 명연기 잘 봤습니다!!,10,1
120,개웃김! 요 근래 영화 보며 그렇게 웃기는 처음이다. 이 영화 재미없다는 사람들 뭐냐? 웃기고 귀엽고....😂 너무 웃다 배꼽 빠지는 줄...,10,1
121,지금 보고 있는데 꿀잼,9,1
122,초딩 아이들과 봤는데  주제도 참신하고 쟤미있었어요 동물원에 가면 동물들이 다시 보일것 같아요 깨닮응 이 있는 영화 아이들과 꼭 보시길,10,1
123,난 잼났는데 아니였는 사람이 좀 있네요 ㅎ 걍 아무생각 없이 보니까 재미있었음 ㅋㅋㅋㅋ,10,1
124,잼나네요. 모처럼 소리나게 웃었네요. 10아깝지않네요,10,1
125,꿀잼 다소 딱딱 맞는듯한 개연성이 걸리지만 그냥 즐겁게 연인 가족과 웃고싶을때 볼 영화,10,1
126,영화가 귀엽다. 피식 웃게되는 장면들도 많고.,10,1
127,진짜 재밌네. ㅋㅋㅋ,9,1
128,기대안하고봤는데 엄청 웃겼어요 ㅋ 간만에 웃으면서 봤네요,9,1
129,큰 재미는 없고 지루한게 많음,5,0
130,잼있네요,10,1
131,좋네요,10,1
132,ㄱ,10,1
133,재밌어요,9,1
134,차라리 2부작 TV단막극으로 제작했으면 좋았을텐데...,1,0
135,"주요 배우들뿐아니라 한예리 장승조 등등 너무 아깝다ㅠ 연기력 논란 일으킬사람들이 아닌데, 이건..뭐 학예회처럼 ",5,0
136,"어이없는 설정인데 , 꽤 볼만하네...ㅋㅋ",7,1
137,재밌게 봤어요 ㅎ 가족들과 함께 보기 좋은영화네요.,10,1
138,"참신한 아이디어 평범한 결말, 코메디부분은 좋네",6,1
139,아무리 그래도 동물탈을 쓰고 동물원을 운영한다고..? 하는 궁금증을 안고 봤는데..  ㅋㅋ..  나쁘지 않았네요... ㅎㅎ,7,1
140,가볍게 여유있게 보세요.  잔잔하게 재미,9,1
141,재밌음!,9,1
142,30~40분 짜리 영화를 억지로 늘이니....,4,0
143,"코카콜라 홍보영환가?  진부한 억지감동, 억지신파 스토리",1,0
144,좋아요,10,1
145,사건 전개가 빠르지는 않고 루즈한 부분이 아주 살짝 있었지만 나름대로 재밌었어요~ 스토리도 신박하구 ㅎ,9,1
146,재미있는데?,6,1
147,좋은영화,10,1
148,쪼아!!,10,1
149,감격한~^^ 너무 좋아요 ^^😂😂,10,1
150,재미있어요. 착한영화.,10,1
151,따뜻하고 재밌다..... 최고!!,10,1
152,"영화 소개프로에서 봤을 때는 전혀 보고 싶은 마음이 들지 않는 영화였는데 넷플릭스로 보니 꽤 괜찮은 영화였음.  곳곳에 허술함을 지적할 수도 있지만, 그럼에도 끝까지 끌고 가는 힘은 괜찮았다고 봄",9,1
153,별로일것 같았는데  집중해서 재미있게 봄 ㅋㅋ 나름 웃김 ^^,8,1
154,큰기대없이  보는 편안한 영화 가족영화 딱입니다,7,1
155,너무 재미있어서 한번 더 볼려고 합니다ㅋ,10,1
156,마음 편하지 않은 이시기에  마음 편해지는 영화입니다. 인재홍님의 편안한 표정과 목소리가 영화와 잘 어울리네요,10,1
157,"tvn에서 방영해서 넘  재미나게 봤습니다. 결말은  약간 쉽게 맺어지는것 같지만,  이야기 구성상  그럴 수 밖에 없는 구도 같기도 합니다. 코미디 영화를 좋아서 인지  즐겁게 봤고,  중간중간 비춰지는 동물원에 갇힌 동물들의  소중함과  안타까움등을 다뤄서 가족이 모두 보기에 너무 좋았습니다.",10,1
158,"재밌어요. 웃겨죽는 줄. 이영화처럼~~~~~ 동물들 힘들게 하는 동물원은  없애고, 동물탈 쓴 동물원으로 바꿔도 좋겠단 생각들던데.ㅎ 일자리 창출도 되고,좋은 아이디어인 듯.",7,1
159,돈 시간 아까운 영화였어요...0점주려다 고릴라땜 1점 줍니다,1,0
160,"코미디도, 드라마도? 도대체 기발한 아이디어로 죽도 아니고 밥도 아니고.....",4,0
161,내가 좋아하는 영화 달콤 살벌한 연인 감독님인데 ㅜㅜ... 이영화는 지루해요,2,0
162,재밌네요. 편의점 고롱이씬이 최고였던거 같아요. 결말까지 코믹으로 달렸으면 좋았을텐데  우리나라 코믹영화는 그게 좀 약한거 같아요. 갑분 현실복귀랄까..  극한직업이 그걸 잘해서 천만 넘었는데.. 이 영화도 그런식으로 뽑았으면 천만 넘지 않았을까 싶어요. 아쉽아쉽~,7,1
163,"코메디라고 보기보다 드라마라고 보기에 좋은영화, 아이들과 보기에도 좋아요 귀엽고 잔잔히 따뜻한 영화~ 솔직히 쓰레기까진 아니다",7,1
164,끝부분이 왜이런가요 동물 아니라고 꼰지른분은 왜 처리 안하나요 ,0,0
165,연출이 엉망인건지 구성이 않좋은건지...언기자들  연기마저 어설프게 느껴짐...,1,0
166,ㅋㅋㅋㅋ 진짜 터무니 없네 ㅋㅋ  고릴라 메소드연기 지리네 ㅋㅋ,6,1
167,참 많이 밍밍한 영ㅇ화,1,0
168,"내용없이 밀어붙이니, 아쉬울 수 밖에",7,1
169,이 영화를 보고나서 나의 소중한 시간을 헤쳤고   각막에 손상과 내 마음이 다쳤으며 내가 왜 이 영화를 봤을까  하며  내 자신이 너무 싫어지고 급 우울증을 동반한 불면증까지 생기면서 정신적으로  피해가 너무 큽니다.  이 영화를 만든 감독을 헤치고 싶다는 생각이 자꾸 머리속에서 떠나지 않아 . 하루하루가 너무나 괴롭습니다. ㅠ ㅠ  다시 이 영화를 보기전으로 돌아갈수만 있다면 얼마나 좋을까요~  경솔했던 내 자신을 원망하며 어럽겠지만  잠을 청해보려 합니다.,0,0
170,돈 들여 보긴 아깝고 명절에 TV로 보면 좋을 만한 코미디 영화,6,1
171,손재곤 감독님이 오랜만에 메가폰을 잡으셔서 그랬는지 많이 조심했다. 흥행이 되지 않을 수 있다는 걱정때문이었을까. 과한 이야기를 과하게 보이지 않으려고 포장을 많이 하셨다. 망하는게 두려워서 그랬다면 어느정도 이해는 가지만 영화적 완성도가 이것뿐이 못끌어내는 거라면 더 최악이네. 하지만 제발 놓치지 않았으면 하는 게 관객들이 10000원돈을 가지고 예매하고 시간을 들였다는 건 좀 기억을 했으면 한다. 상영관 차지하고 좋은 영화들 못 걸게 한 것에 대한 책임의식은 좀 있었으면 좋겠다. 관객을 예고편으로 기만하다니. 착한척 하는 영화라니 많이 아쉽다. ,2,0
172,"웃기지 않아, 즐겁지 않아 ",4,0
173,많이 아쉬운,5,0
174,찍으면서도 망할 줄 몰랐나?,2,0
175,제발 좋은 웹툰은 그냥 놔둬라  이렇게 만들거면  ,5,0
176,웃길려고 엄청 애쓰는데 웃음이 안나오는건 왤까? 그리고 주연배우 두명은 미생 응팔 딱 그 수준에서 연기가 안늘까?,3,0
177,빵빵터짐,10,1
178,따라하기의 실패...,6,1
179,안재홍은 작품을 보는 눈이 상당히 좋지는 않은 듯. 이 영화를 보면서 웃은 건 딱 한번이었다.,3,0
180,군더더기 없이 유쾌하고 밝은 가족 코미디 영화. 웃음 뒤에 숨어 있는 동물원에 대한 생각도 가지게 되었어요.,7,1
181,.,6,1
182,해치지않아? 관객을 그냥 대놓고 해치워 버리는데?! 15분후 포기!!,3,0
183,이렇게 만들어도 되나?,0,0
184,아쉬운마음에  평을해봅니다 고릴라편의점사건  박장대소햇는데요 한국영화의 고질병인지  희안하게  한번씩  찬물끼얹는  심각한분위기라든지  지루하게 진지하려고하는 부분이.너무아쉬웟어요  그냥 코믹하고 유쾌하고 즐겁게 만들면안되는건지  꼭  웃고나면 바로 찬물끼얹는 이상한 전개  지루함은  웃다가도 찬물끼얹어요 ,5,0
185,"지금평점 넘낮아 조정10 체크 기대에 좀 못미쳤지만 의도가 좋아 그냥 평점 안 남겼었는데  ""설연휴 책임지는 영화가 남산부장→히트맨""이라는 기사( 남산부장 관객이 2배넘는데 무슨 ""→""?)와 평점9,10 러쉬 보고(특징:남긴 평점은 히트맨 하나) 황당해서 명절특수 노린 듯한 나태한 만듦새&진부한 욕질 그 ㅆ×ㄱ 보느니 차라리이걸보세요,하는 맘으로 씀.  감독 전 작(이층의악당, 달콤살벌한연인)을 재밌게 봤어서 기대치 대비 다소 실망했고 영화 '보는 도중'에도 '다른연기자였다면' 하는 생각들게하는 맥커터배우가 한 명 있음.전여빈은 매우 제 몫함 #시사회로 미리 봤고 앞쪽좌석 선택했는데 주위 모두 중년이상~노년들이었음.평일저녁이라 자녀들이 신청하고 효도관람시켜드리나,했음.내 눈엔 별 장면 아닌데 엄청들 웃으시더",10,1
186,이 영화를 만든 감독은 관객을 바보로 알고 있는 것이 분명해요. 배우들을 탓하고 싶지는 않네요. 한 마디로 유치합니다.,3,0
187,"웃음과 감동, 거기다 훈훈한 인간미. 따뜻한 영화",9,1
188,웃다가. 울다가 봄. 넘웃겨서.  고릴라 명장면이었음 잼나게 봤음  가족영화로 딱입니다,10,1
189,참 재미있고 유쾌하며 가족영화 연인으로 영화 보기 굿이며  참 추천입니다.,8,1
190,눈물까지 흘리며 웃어 본 영화는 첨입니다^^ 재미와 감동. 유쾌한 웃음까지 가족영화로는 최고입니다^^ 좋은영화 감사합니다♡♡,10,1
191,맘 편하게 재밌게 봤음 몰 더바래~^^,10,1
192,강소라씨..작품고르는 눈높이를좀.....안타까워서요.....,1,0
193,티비로 보세요. ,1,0
194,음  조금참고 티비로 추석때 할때 봐도 될만큼 킬링타임영화  감동을 줄려고 한건지 웃음 을 줄려고한건지  보고남는건 ....아이들과 같이 봣어요 어린이용으로는 괜찬아요 예고편이 다일줄...,6,1
195,그냥 딱 킬링타임용...,4,0
196,아이들이랑 보러갔는데 너무 재미있다고 합니다. 애들 쓰러짐. 어른이 보기에는 그냥 웃긴정도. 그래도 가족끼리 보기에는 정말 좋은 영화임. 시간떄우기 좋음 ,10,1
197,보다가 나왔습니다 이건 아니지 진짜 1점을주는 것도 아깝네요,1,0
198,마음이아프네,3,0
199,이게 가능해? 를 가능하게 한 영화 이게 말이 돼? 를 말이 된다고 믿고 싶을 정도로 따뜻했던 영화~ 어이 없는 설정으로 인해 뭐야 말이 되느냐고 따지지 말라~ 되려 고군분투 하는 그 모습이 눈물겹게 웃긴 포인트다! 오늘 한 관에서 관람한 사람들이 남녀노소 가리지 않고 다양했는데 아이들은 아이들대로 어른들은 어른들대로 기분좋게 꺼이꺼이 웃고 있었음 보세요 여러분의 시간과 마음을 해치지 않아요~^^,10,1
200,휴... 지루하고 큰 감동도 없었습니다 무엇을 전하려는지도 와닿지 않았구요. 좀 실망 했습니다,1,0
201,솔직히 많이 지루합니다.. 좋은 배우들과 소재도 괜찮은데 스토리가 아쉽네요,4,0
202,다같이 웃어서인지 내목소리가 안들릴정도로 애들뿐아니라 갱년기에도 보기에 딱좋은~ 맘이 착해지는 영화! 딸과 함께 보니좋네요~♡♡,9,1
203,애들이 보러가재서 기대없이 봤는데  계속 웃으면 봤네요. 빵빵 터지기 보다는 아이들이랑 기분좋게 까르르 웃으며 즐겁게 볼 수 있어서 좋았구요.  동물원 동물을 생각해 볼 수 있어서 좋았어요.,9,1
204,아아들과 함께 보기 딱 가족과 즐거운 시간 보냈습니다.,9,1
205,착하고 순한 영화. 이런 애들이 사라지면 안돼요,9,1
206,졸잼,10,1
207,재미있게 봤어요  결론은 보였지만 착한 사람들이 나오는 착한영화도 좋아요,8,1
208,보는내내 지루해요 절대 보지마요,1,0
209,재미나요.60대인 우리 부부.웃다가 시간가는줄 몰랐답니다.,9,1
210,.,7,1
211,저 배우들 가지고 이런 영화밖에 못 만들다니...,1,0
212,단순 코메디 영화가 아닌 동물권에 대해 생각해볼만 한 영화라 좋았어요. 그냥 개그만을 기대한 사람들은 평점 낮게 줬겠네요. 웹툰의 여혐요소들 제외한 것도 좋았습니다. ,10,1
213,뭐 내용 다 잘라먹고 뭘 보라는건지 모르겠음 좋은 배우 쓰면서 뻔한 클리셰에 진짜 개노잼 뭐 동물영화 유행하나 본데 다 보지마세요 그냥.. 특선영화 보는게 더욱 재밌습니다 ,1,0
214,좋은 영화네요~ 편안하게 웃을 수 있는 영화 ,10,1
215,기대안했는데..가족끼리 보기에 무난하고 좋았어요 잔잔한..,8,1
216,미스터 주 보다는 !! 훨 볼많아하앤네요,7,1
217,가족끼리 볼만한 소소한  웃음이  있는 무난한 영화입니다,10,1
218,이상하게 웃겨서..많이 웃었네요. 신선해요. 억지로 웃기지않고 자연스러운 웃음줘요. ㅎㅎㅎ 지금 생각해도 상황이 웃겨요~~,9,1
219,아이들과 80세 어머니 모시고 가서 봤는데 3대가 다 만족스레 재밌게 잘 봤어요.,10,1
220,큰 기대 없이 보았는데 만족했습니다. 동물탈 에피소드를 더 보여줬다면 좋았을것 같습니다. 무척 재미있었어요. ^^,9,1
221,♥너무 재밌어요 강추♥,10,1
222,이정도면 뭐 괜찮음  큰 기대 안하고 본다면 나쁘지않을것,8,1
223,잘만드셨는데... ....저는 재미는 진짜 없었어요... 어린아이 있는 가족이 보는게나을듯....,1,0
224,초딩자녀와 보았습니다 재미와 감동이 있네요 가족과 부담없이 보기에 좋아요 결말이 뻔하지않아 신선하네요,10,1
225,기대안했는데 재밌게 웃고나왔어요,9,1
226,많이 아쉬움.. 연기자들 좋았는데 편집이 아쉬운건지.. 대사가 아쉬운건지... 코믹해도 좀 부족하고 감동에도 좀 부족하고 그랬어요....,6,1
227,2백만 못들것네..처음엔 파죽지세드만..,2,0
228,진짜 20년만에 개쓰레기 영화 처음봄 300원이어도 안본다. 진심임,1,0
229,이것도영화냐?,1,0
230,광고 및 비난알바댓글 아니고 리얼 후기 남긴다.  일단 남자들끼리 보는거 비추고  남자 여자(커플기준)끼리 보는건 좋은데 둘다 내용따지거나 까다로우면 비추고  여자들끼리 보는것도 비추고   진짜 가볍게 돈 안아까울정도다 싶으면 봐라  마지막으로 내가 초딩이거나 초딩자녀를 둔 애 엄마/아빠다 하면 보셈   성인 기준은 계속 말했다시피  아무거나 상관없이 잘 본다 하는 사람만 추천한다.,4,0
231,재미있는데 메세지까지 있는 영화!,10,1
232,그냥 볼만함 편안한 맘으로,7,1
