,document,score,label
32,안테르센의 동화 ⟨눈의 여왕⟩처럼 해피앤딩으로 끝났으면..마지막 결말이 너무 가슴 아프다.독특한 분위기와 잔잔하지만 슬픈 결말이 인상적이었던 영화,7,1
33,아름다운 영화입니다,10,1
34,마음이 절절한 느낌 동시에 사물을 보는 나의 시각에 대해서도 다시한번 생각해보게 되는 시간,10,1
35,ㅠㅠ추천으나아아이아아 으아아아악 괴로웟어요 ㅠㅠ맘이아 파서,10,1
36,감동,10,1
37,보고싶은데  찾아봐도 없네요 ㅜㅜ 한국에서 리메이크 안하려나,8,1
38,이 영화를 꼭 보고 싶은데 어디서 찾아봐야 할까요...?,9,1
39,ㅇ,8,1
40,영화를어디서보는겨ㅡㅡ,2,0
41,잔인하네. 특별히 매력적인건 루벤 엄마와 영상미,6,1
42,이런 사랑이 있을까? ,10,1
43,보이는 아름다움보다 더 중요한것을 보기위함. 마지막 결말은 아직도 생생함.,10,1
44,얼음을 손에 놓으면 이네 녹아내리기 시작한다. 녹아 흘러내린 물은 얼음만큼 차갑다.얼음도 물도 눈 앞에서 사라지고나면 차가웠던 느낌만 남는다. 그리고 얼음의 형태나 질감을 기억하기보다는 차가웠던 느낌을 먼저 떠올린다. 사랑도 그런 것 같다. 체취나 부드러웠던 입술보다는 그 사람이 떠나갔다란 아픔만 기억한다.,7,1
45,사랑없는 세상은 암흑에 다름아니다.  사랑을 기억하기 위해 보지못하는 것을 선택한 주인공이 뭉클하다.  ,10,1
46,너무나 알흠다훈 남주인공만 봤슴.... ㅠ ㅠ,10,1
47,추천받아 보았는데 명작이네요. 여운이 길게 남아요... ,10,1
48,n,10,1
49,너무 아름다운 영화 마지막의 충격적 장면~루벤과 마리의 사랑을 눈의 여왕과 묘하게 ~ 강추!!!,10,1
50,내가 젤 사랑하는 영화. 내 인생 영화. 이건 꼭 봐야할 영화.,10,1
51,잔잔하면서 임팩트있는 영화입니다,10,1
52,가슴이 먹먹하고 찌릿,10,1
53,아름답다고 말하기엔 가슴이 아려오고 마냥 슬프다고 말하기엔 너무 아름다워 ㅠㅠ 그냥 보삼 ㅠㅠㅠㅠㅠㅠㅠ,10,1
54,왜이제야봤을까 넘 잘봤어요,9,1
55,좋아요,10,1
56,내 이름을  걸고 추천합니다 숨은 명작  재밌게 봤습니다,10,1
57,식상한듯 식상하지 않은 영화...,8,1
58,"안델센 동화같은, 한 폭의 수채화같은, 아름답고 마음아픈 영화...난 북구영화가 좋다.",10,1
59,ㅠㅠㅠㅠㅠ,9,1
60,나는 여주인공에 매력에 빠져들었다 영화배경 음악 연기 모두좋았다 뭔가 영화는 공허하지만 애틋하고 잔잔한분위기가 너무 좋았다,9,1
61,아름다워라. 보이는 것으로 담을 지으니 벽돌밖에 안보인다,9,1
62,스토리나 등장 인물들이 하나도 군더더기가 없고 메시지도 참 좋았어요,9,1
63,"자꾸 다시보기를 하게 되는군요 슬픈영화인데,,가슴깊이 새겨집니다",10,1
64,가슴저리고 감동적인 겨울동화,10,1
65,몇년전 보았던 영화인데 아직도 여운이 깊게 남네요. 최고!,10,1
66,감동그자체,10,1
67,정말 감동 받음!,10,1
68,감동받음,9,1
69,전혀 현실적이지 않은 동화느낌.. 근데 영화를 보는내내 홀리듯보아서 더현실적인거같이 느낀영화.,8,1
70,힝..너무슬퍼,10,1
71,오래 전에 우연히 봤다가 굉장히 감동 받았던 영화. 좋은 영화였다.,9,1
72,뭔가 신비한느낌   남자 멋있어서봤다가 다보고 끝나고검색까지  후기도 무지찾아서읽음  볼만함,9,1
73,여자들이 좋아할 로맨틱 퐌타지 영화입니다. 보고나면 가슴아프죠 ㅠㅠ 남주와 여주의 연기도 볼만하고요. 영화의 배경화면도 너무나 아름다워요.. 보여지는 것에 익숙해진 외모지상주의에 사는 우리들에게 많은 생각을 하게 하는 그런 영화입니다. ,10,1
74,"잔잔하지면 결코 지루하지 않았다. 영화를 보는 내내 한순간도 눈을 뗄 수 없었고, 영화가 끝난 뒤에는 깊은 여운때문에 아무것도 할수가 없었다.....",10,1
75,보는 내내 눈물이 났다....분명 영화는 덤덤하고 조용한데 왜 이렇게 감정이 격하게 느껴지는지....,10,1
76,뭥밍? 이거 다음에서 관리하는겨? 지금 cgv에서 하는건 한국영화 블라인드인데 왜 외화 브라인드가? 장난하삼?,0,0
77,아..슬프다,10,1
78,굿,10,1
79,두 주인공의 선택이 안타깝다.,8,1
80,동화속 이야기 같은 느낌을 주며 아름답다.,9,1
81,마지막장면 계속 돌려보면서 울었다 ㅠㅠ 여운이 장난아님ㅠㅠ 남주연기 엄청나고 여주도 연기잘한다 이영화 안봤으면 어쩔뻔했나 하는 생각이든다 ..이새벽에 로그인하고 평정남기게 만든 영화ㅋㅋㅋ,10,1
82,외모는 허상에 불과하다. 진실된 사랑은 그 자체로 아름답다.,9,1
83,좋은 영화..... 아름다워요..,9,1
84,완전 빠져들어서 진심 가슴 먹먹햇음.........아.......ㅠㅠ,10,1
85,분명히 좋은 영화이긴 한데 내 취향은 아니었음,8,1
86,오랫만에 느껴보는 여운이 깊게 남는 영화.유럽영화의 매력은 여운과 감각을 잘 이용하여 모든 것을 너무나 친절하게 보여주어 생각을 여지는 주지않는 우를 범하지 않는 점 같다. 하얀 눈위에 펼쳐지는 루벤과 마리의 사랑에 빨려들어가는 것 같다...,9,1
87,진짜처음으로 몇번이고돌려봣던영화......여운개쩌는영화ㅜㅜ,10,1
88,"좋은 영화인데 제 스타일은 아닌 영화, 너무 초반에 갑자기 진도가 확나간 느낌이있음.....",6,1
89,너무 ....,10,1
90,"너무 아름답지만 또한 너무 잔혹한 동화 ;-;) 남주때문에 여자분들에게는 강츄 but, 확실히 남자들은 보고파하지않을거임ㅎㅎㅎ",9,1
91,정말 너무 재밌게 잘  봤어요.. ,10,1
92,ㅎㅎㅎㅎ... 영화 댓글 알바들아~!! 평점을 남길라면 영화를 잘 선택해서 남겨야지~ 바부 멍충이들~!! ㅋㅋㅋ,9,1
93,순수한 사랑을 얻기 위해 버려야 하는 것.....,8,1
94,7광구도 봤는데 7광구 보다 더 재미 있는것 같아요.....,10,1
95,밑에 먼소리냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이 블라인드는 그 블라인드가 아니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10,1
96,"연기 잘한 순위 1. 슬기 2. 조형사 3. 김하늘 유승호 범인 기타 등등... 슬기의 마지막 표정연기는 정말 압권! 다들 연기도 잘하고 스토리도 비교적 탄탄..   아, 글고 마지막에 납치된 사람은 시크릿 가든에서 김사랑 친구였다네요. 다들 아시려나..",10,1
97,"김하늘, 유승호, 범죄자 3인방 연기가 압권, 경찰은 감초역,,,긴박감 만점, 연기력 최상, 촬영비 대비 효과 최상,,한마디로 재미있다,,다만 추격자의 아류작품이라는 인상이 들었음,,대박 날거라고 생각든다. 김하늘은 여우주연상 후보로 오를듯..한마디로 연기자의 연기력에 감탄 연발.",9,1
98,마지막말이 멋지더라...,9,1
99,아진짜 여운너무쩔어서 암것도못하겠음 ㅠㅠ,10,1
100,정말 좋은 영화입니다.^^ 블라인드 대박 대박 대박!!! 더 이상 말이 필요 없는 영화입니다!!,10,1
101,"더이상 말이 필요치 않다.. 영화를 좋아하는 사람이라면, 무조건 이다.",10,1
102,하.....눈을 감아도 새하얀 설원과 마리의 머리카락이 떠오른다.,10,1
103,최고다진짜 ㅜㅜ ,10,1
104,로그인해서글남기게하는영화..........진짜내가본영화중제일멋있다!,10,1
105,잘생긴 남주땜에 본 영화... 이렇게 가슴먹먹해지는 영화일줄이야 아아,10,1
106,시각이 우선시되어 예뻐지려 멋있어지려 달려가는 요즘 루벤의 사랑은 우리의 눈에 박힌 악마의 거울조각을 녹여내기에 충분하다.,10,1
107,아련...으...여운이 일주일이상은 감.. 밤에 센치할떄 이어폰끼고 혼자보는게 제맛임...,10,1
108,"막판에 마리는 조금 구태의연해져버리고, 루벤은 조금 평면적 캐릭으로 되어버린 감이 없지 않다.  그럼에도 불구하고 극아름다운 영화!",9,1
109,최고,10,1
110,우리나라에서도 이런 느낌의 영화 만들어주면 좋을텐데,10,1
111,시간이지났지만아직도여운이있는영화다최고,10,1
112,아련돋네 ㅠㅠ,9,1
113,좋은 영화입니다. 마지막에 내용이 주인공이 눈을 감사고 있는 것은 무슨의미인지는 아직도 모르겠어요.사랑을 찾아서 다시 장님이 된것인가..아니면 그냥 보이는 것보다 않보이는 것이 더 좋다는 뜻인지,9,1
114,기회있음 꼭 보세요.. 이렇게 아름다운 영화가 이 세상에있고 그것을 눈으로 볼수있고..소리로 들을수있다는게 축복이라 여겨지는 그런영화입니다.. 한국 성우들의 더빙이 정말이지 더욱 감동을 준영화입니다.. 다른 사람들도 저와같은 생각인지..한국어 더빙 찾게 해달라고 아우성이더군요...,10,1
115,최고의 영화,10,1
116,색감은 차갑고 대사는 적고 음악은 애잔하고 장면 연결 또한 영화의 분위기를 따라 가네요. 두 사람의 사랑이 소통되는 방식이 너무 특별해서 아름다운 이야기에요.,10,1
117,동화같고 남주가 너무 멋짐....마지막장면은 정말 여운이 ㅠㅠ,9,1
118,.........................여운이 너무 깊어요 봐도또봐도 새로운 느낌임,10,1
119,아 이 영화 되게 보고 싶은데 볼 방법이 없네요. ,8,1
120,간만에 정말 여운이 깊네 남네요. 사랑은 눈으로 하는 것이 아니라 마음으로 하는 것.  많은 생각을 하게 하네요. 아름다움은 마음 속에 있는 것 같아요,10,1
121,동화 같은 이야기,9,1
122,"정말 멋진 영화네요. 감동 먹었구요. 참으로 잔잔하게 흐르면서도 지루하지도 않고 스릴도 있고, 영화를 보고도 한참동안 감동이 가시지 않네요. 어느 한장면도 아깝지 않다는 말에 올인!",10,1
123,마지막장면......내가본 영화중 베스트안에드는 엔딩장면이다...너무 아름답고도 슬픈 사랑이다 무엇보다 남주가 훈남...꼭보시길,10,1
124,어느한장면도 아까운곳이 없는영화다 ..,10,1
125,헐이거진짜대박..............헐.........왜 아무도 이영화를 모르는거지...이건정말,10,1
126,기대도 안했는데 뒷통수를 맞았다. 보기드문 수작이다. 왜 이 영화가 뜨지 못했는지 이해할 수가 없다. 정말 여운이 남는다. 수작이다.,10,1
127,최근 몇년동안 본 영화중 단연 최고의영화..여운이 많이 남는 영화... 슬프지만 아름다운 영화.. 요런 멋쪄..,10,1
128,내 인생 최고의 영화 !! 영화의 색감도 정말 아름다웠고 스토리 역시 아름다웠음 !!,10,1
129,번반적인 베경이나 분위기 여러가지로 몰입이 되네요 내용도 그렇지만 주인공의 역할이 큰듯 ㅎ ,10,1
130,진짜 짱임!! ㅠㅠ 걍봐 말이 필요없어여 대박,10,1
131,최고 ,10,1
132,잊고 살거나 자각하지 못할 뿐...누구나 이런 사랑을 기다리고있다. 이 영화가 이해 안되는 사람의 삶은 불행하다.,10,1
133,너무 아름답네요.. 풍광도 좋고..  커텐을 사이에 두고 손연기하는거... 우왁~~! ,9,1
134,존나 명작..간만에 이렇게 잘만든영화 처음봄 슬픈장면도 아닌데 뭔가의 감동때문에 눈물흘리게됨 끝이 넘아쉽지만 엔딩의 의미를 생각하면 또 폭풍감동ㅠㅠ어휴 영화볼줄모르는 병신들은 걍닥치지 평점쓰고지랄,10,1
135,안타깝지만 남자들이 이해할수있는 영화가아님. 내용빼고 연출자체가 여자들만이 느끼는 섬세한 감성을 자극하는 영화임.  ,10,1
136,아름답기는 개뿔....악마같은 년...,6,1
137,아름다운영화.........,10,1
138,사랑이란 앞을 볼 수 없는 장님과 같은것....,8,1
139,진짜 본 영화중 손가락 안에 듬... 이런 사랑 여자라면 꿈꿔볼 듯..별로 감성적이지도 않은 편인데 폭풍감동받았어요ㅜ,10,1
140,"아, 정말 이런 영화 좋아요 , 먹먹한 기분인 영화 ",10,1
141,아 남자주인공 너무 잘생겼자나ㅠㅠ 여운이 많이남는 그런 영화!! 정말 동화같네요~,10,1
142,전 너무 좋았는데 ;  몽환적이고기도 하고 동화같기도 한..  진짜 사랑을 보여준것 같았어요 ^^,10,1
143,영상미부터 눈을 사로잡는 영화.시리도록 선명하고 차가우면서도 어딘지 모르게 마음을 사로잡는 느낌은 마리가 주는 느낌과 다르지 않았다.얼굴 흉터로 타인의 냉소에 마리는 차가운듯 보이지만 놀랍도록 매력적이,10,1
144,"너무 슬픕니다.하지만 내용이 좋네요,,남자배우 멋있어요",10,1
145,그냥 우연히 보게 된 영화인데 오랫동안 그 잔잔함이 남네요...,10,1
146,"더도 덜도 아닌 여성들의 판타지만 가득. 그러고 보니, 감독이 여자였구만. 쯧쯧...",4,0
147,잠시후1시 5분? 부터 kbs1에서 블라인드를 방영하는군요. 그 감동 그대로!!!,10,1
148,이런 영화가 있어서 세상 살 맛이 납니다. 끝내주는 ... 영화... 수집목록에 추가. ,10,1
149,이런 감정을 느껴본 적이 언제였던지....영화를 보는 내내...가슴이 터질 것만 같았다...하루만에 영화를 다섯번은 보고 말았다.,10,1
150,정말이지 이건 말로설명할수 없는 그 이상이다. 너무 아름답고 안타깝고 계속 마지막장면이 떠오르고 멍한 그런 영화다.루벤의 그 엄청난 사랑이 부럽다.,10,1
151,애틋하고 아름답다. 이런 사랑이 있을까.,10,1
152,10이상의 점수를 주고 싶은 영화. 아진짜 이정도로 아름답고 비극적인 영화가 있을까. 한번보면 수십번은 다시 보게 되고 자꾸만 남주의 '같이 집에 가요.' 자꾸만 생각난다. 아이구,10,1
153,눈이 아닌 마음으로 연결된 사랑이네요..마리는 동화를 믿지 않는다고 했지만..두 사람이 행복하길 바래요..,10,1
154,너무 좋은 영화,10,1
155,"렛미인이 생각났는데 저 개인적으론 렛미인보다 좋네요.ㅠ 남주이농 얼굴도 얼굴이였지만 연기가 정말.. ㅠㅠㅠㅠㅠ 잠자기 전에 봐가지고 아예 밤을 새버렸어요. 계속 다시봐서 ㅠㅠ 아름답다, 순수하다",10,1
156,"가슴이 너무 아팠지만 여전히 그래도 저렇게는 하지 말지 라는 생각을 하게되는 나,, 조금 부끄럽다. 그렇게 보고싶은 세상이었음에도 그것을 버린다는 것.루벤의 사랑이 부럽고 위대해보인다.마음이 정화되는 영화",10,1
157,내 손끝까지 짜릿짜릿해지는 감각이 전해지는 영화. 최고다.,10,1
158,인상깊었던 마지막 장면.. 감각적인 영화,10,1
159,딱일년전에봤었는데 또보고싶다 ..,10,1
160,첫사랑의 아련함...,10,1
161,정말 아름다운 사랑얘기네요....눈이먼 남자아 외모에 컴플렉스를 가지고 있는 여자의 사랑이야기....너무 절절하고 가슴이 먹먹해지는 영화에요.. 정말 별 10개도 모자라네요ㅠㅠ 남자주인공 연기 너무잘해요,10,1
162,"두번째 다시 봐도 너무 슬픈 영화~~너무 감각적이고 감성적인 영화 주인공역 요런이 어려서 작품이 없네요,,너무 연기를 잘해요...앞으로 어떤 영화에 나올지 너무 기대되네요...",10,1
163,"남성감독이 만들라고했으면 만들지 못했을 영화, 여성관객들이 호흥해주지않앗으면 망할뻔영화. 잘생긴 남주가 한몫하는 영화. 감독님은 이영화의 타켓을 아시아로 하시지 그러셨어요 ..",2,0
164,너무 감동적인 블라인드 이번에 연극으로 올라오네요 ㅎ검색의 생활화!~!,10,1
165,10점도 더 줘야하는 영화~ 근데 요런 프로필은 어디서보나영.. ㅠㅠ 정보가 넘 부족행..,10,1
166,이렇게 슬픈영화는 처음이였습니다 ㅠㅠ,10,1
167,너무 너무 너무 추천해주고싶은 영화 ,10,1
168,"동화는 믿지 않는다면서..동화로 남고 싶어하는 여주 이해 안감 ㅡ.,ㅡ;; ",7,1
169,마지막장면은 계속 생각난다. ,9,1
170,장님을 소재로 한 영화가 이렇게 아름답다니!,10,1
171,언제까지나 동화이지만..... 너무 감동적입니다 쯔앙!,9,1
172,그냥 말이필요없는.. 최고입니다. 마지막 루밴의 미소가 아직도 잊혀지질 않네요..,10,1
173,동화같아..,10,1
174,최고최고최고..너무 ...아.정말..이런 사랑 나도 할수있을까.. 제발 나도 이런사랑 하고싶다..정말.. 정말 최고의 영화.감동..정말 여운이 많이 남는다.. 너무 아름다운영화...계속보게된다.,10,1
175,정말좋은영화..,10,1
176,잠이 안올정도로... 가슴에 남는 작품이네요......그여자를 기다리며 행복한모습이 아직생생하네요.. 옆에 빈의자를 두고.. 10점 드립니다..,10,1
177,최고입니다.너무 아름다운 사랑입니다.그리고 남자주인공 반했습니다.남녀주인공이 연기도 잘하고 특히 남자주인공 너무 잘생겼어요 흑,10,1
178,와... 진짜 여운이 너무 남는다.... 아직도 가슴이 멍멍하네요.....,10,1
179,"큰기대안하고 봤는데 이럴수가. 너무 가슴아프고슬픈영화예요. 마리의선택과 마지막 루벤의선택,가슴아픕니다. 둘은 다시 같이함께있겠죠.",10,1
180,"무슨말이 더 필요할까, 안델센 동화처럼 아름답지만 슬픈 동화와도 같다, 수 많은 영화를 봤지만 이렇게 계속해서 영상이 떠오르는 영화야 말로 정말 가슴에 남는 영화인 듯 하다. 정말 베스트 중 베스트",10,1
181,이 영화는 환타지입니다. 오크분들 환상을 갖지 마세요. 실제로는 절대 일어나지 않는 소재입니다. ㄳ,6,1
182,아~어떻해.. 넘 아름답고 가슴아픈 영화네요..남자주인공에 푸~욱 빠져 버렸네요^^ ,10,1
183,"처음은 조금 지루했지만, 뒤로 갈수록 너무 이쁜것같애요, 특히 도서관 장면은 정말....................너무 감동적이야",9,1
184,정말 여운이 많이 남는 영화.. 보는 내내 남주의얼굴을 보며 흐믓하게 바라 보았죠ㅎㅎ 진짜 추천추천!!!!!!!!!!ㅜㅜ,10,1
185,아름답지만 슬픈 동화를 보는듯한 기분이었어요. 보고난 후 여운이 굉장히 많이 남네요. 영화 정말 최고네요.. ㅠㅠ,10,1
186,손끝의 세계...그의 삶의 끝에는 마리가 있었다...마리에 대한 그의 순수한 사랑은 보는 이로 하여금 가슴을 저리게 한다...,10,1
187,"아, 정말...어른들을 위한 동화같은 영화네요. 루벤의 아름다운 blind love에 가슴이 따뜻해집니다.",10,1
188,현실성이 좀 떨어지네요..그 순수한 열정은 알겠는데...일반적인 감수성을 가지고 사는 사람들에겐 단지 동화같은 이야기일 뿐이네요~,6,1
189,아름다운 이야기였다. 여자의 마음과 남자의 마음이 다르게 공존하지만 결국은 같다는것 ,10,1
190,처음엔 흉측한 피부의 그녀가 가엾다가 나중엔 잘생긴 그가 가엾다. 온마음으로 사랑을 외쳐대는 저 순수한 남자를 어찌 사랑하지 않을수가 있는가...,10,1
191,"흔히 '첫사랑'이란 이루어지지 않는다고들 하지요, 그래서 더 아름다운 거라고,, 너무나 감각적이고 서정적인 영상과 음악, 그리고 동화가 어우러져서 첫사랑의 안타까운 신열을 아름답고 슬프게 그린 것 같아요.",9,1
192,지극히 개인적인 평인데 저는 이 영화 내용은 좋은거 같은데 왠지 지루했어요 ㅡ.ㅡ;,8,1
193,너무....멋있다...이한마디밖에..둘사랑이멋잇엇다...오랜만에멋있는영화본기분,9,1
194,오히려 전 결말이 좋았는데.. 그후에 마리가 돌아왔을거라고 생각하고 싶네요 손끝으로 보는 세상이 가장 아름다운 세상이라는걸 다시 알려줘야하니까..ㅠ.ㅠ 아.. 이렇게 여운이 길게 남는영화도 드물꺼같애요 ,10,1
195,아름답네요.,10,1
196,이거 보고 울었다는 사람 이해 안간다 네덜란드 영화라서 봤더니 완전 재미없어 ㅡㅡ,1,0
197,아무 생각없이 인터넷 검색하다가 보게 된 영화인데...두번이나 날 울게 만들었다...아직도 마지막 엔딩장면이 가슴속에서 잊혀지지 않는다... ,10,1
198,특이한 소재는 아니지만 기존의 영화와는 다른 느낌. 감동적이에요~ ,10,1
199,"아웅.. 눈의 여왕 스토리를 현대판으로 빚어낸.. 영상미도 볼만하구요, 좋습니다^^ 내가 여주라면 마지막에 용기내어 한마디 하겠어요.. ""내 마음속 카이는 바로 너야"" 특히 여성분들께 강츄합니다ㅠ;",10,1
200,정말...많이 울엇네요.. 정말 감동스러운 영화입니다 적극추천해드리고싶네요 ,10,1
201,뭐야 이거 영화 끝나기도 전에 스토리가 예상이되자나  아 평점에 낚인 1人,1,0
202,루벤의 순수한 사랑이 한없이 아름답네요..내가 원하는 결말은 아니었지만 그래서 더 여운이 많이 남는거 같네요,10,1
203,"마지막, 설마설마 했는데 ㅠㅠ 가슴이 아프면서도 후유증이 강하게 남을 듯 하네요, 영화보면서 남자주인공,, 그 믹키유천이던가? 닮은듯 안 닮은듯하면서 느낌이 비슷하네요~~~ ",9,1
204,강렬한 레드의 느낌 심장이 떨리네요. 우연히 보게 되었는데 이렇게 좋은 영화일줄이야. 행운이었어요. 가슴에 오래도록 남을 감동이 있는 영화예요. 꼭한번 다들 봤으면 좋겠어요,9,1
205,좋아요,10,1
206,친구추천으로 보게됐는데...정말...최근에 본영화중 가장 감동적인 영화였어요...특히 도서관에서 둘이 재회하는신에선 완전...감동의 도가니..울나라에서 개봉안하게 너무 아쉬운...ㅠ.,9,1
207,회화로서는~,9,1
208,최고.......진정한사랑의 의미....아름다운영화에요.,9,1
209,잔잔하고 아름다운 영화~~ 도서관 장면에서 눈물이 왈칵. 멋진영화에요~ 슬프면서도 아름답다..,9,1
210,동양감수성에 더 잘맞는느낌임..진짜 우리나라에서 개봉헀으면 입소문타서 인기 많았을텐데..ㅠㅠ,10,1
211,감동이네요~,10,1
212,동화같은 이야기 ...     보면 후유증 심합니다....................................ㅡㅡ,10,1
213,아......... 도서관에서의 장면은 정말...두근두근 영상이 끝나도 멍하게 앉아있게 만드는 영화.. 처음이에요..,10,1
214,저만 감동받은게 아니군요. ^^ 너무나 아름다운 영화였습니다. ,10,1
215,순수한사랑만이 보이는 사랑 아름답고 슬프다,10,1
216,오랫만에 아름답고 잔잔한 영화였습니다.,9,1
217,보이는 것과 느끼는 것이 다르다는 걸.... 가슴아프면서 아름다운 영화,8,1
218,아름다운사랑이기에 더욱 가슴아픈 영화!!!!!!!!!!!!!!강추,10,1
219,너무좋아요,10,1
220,아름다운 영화 임이 분명한 영화 ,9,1
221,남주인공 동방신기의 믹키유천이랑 느낌이 비슷해요 ㅋㅋ 매력이 철철.. 그리고 외모가 못났다고해서 비관하는분들은 다시 한번 용기를 낼수 있는 영화네요. 사랑은 무엇보다 교감이 중요하단걸 알려주니깐요.,8,1
222,마음으로 하는 사랑이 무엇인지를 보여주는 정말 소중한 영화였습니다. 사을을 눈이 아닌 마음으로 보는 그런 사랑...,10,1
223,평점에 속아서 봤다,0,0
224,평점이 왜 그리 높은지 모르겠네요..너무 우울해지는 영화네요.,4,0
225,보면 안다...^^,10,1
226,루벤이 수술후 그의 주변을 맴도는 마리의 모습에서 애절함이 흘러넘치네요 정말 좋은 영화... 평생기억에 남을듯,10,1
227,정말 수많은 영화를 봤지만 영화를 보고 리플을 다는건 처음이네요.... 정말 할말을 잃게만드는 영화입니다 며칠전 어떤 영화를보고 여운이 너무 남아서 다른 영화를 보려고 본 영환데 평생기억에 남을 영화네요,10,1
