,document,score,label
190,"잔인하긴 하지만  연기자들의 연기가 무게감을 더하고, 스토리도 짜임새 있었음",9,1
191,뭐...  재밌네...,8,1
192,욕심은 있으나 운이 없는 사람들,7,1
193,잔혹하지만 가볍게 보는 보트같은 내용인데 명배우들의 무게때문에 기울어진 항해가 되버림 ,6,1
194,빵,0,0
195,"신기 하게도 전부 연기를 못한다. 심지어는 잘 하던 사람까지 못 한다. 현장 분위기가 얼마나 어색했길레 전부 연기를 못 하냐? 연변 사투리를 저렇게 어설프게 쓰는 연기자도 처음이고, 아무 생각 없이 사람 치어 죽일 때는 언제고 죄책감에 시달려? 그런데 전혀 공포심이 없어 보인다. 그냥 부모님 돈 몇 푼 훔치다 걸리기 직전 초딩 같다.  종합하자면, 어디서 본 듯한 내용에 어디서 못 본 연기자가 너무 많은 분량으로 나오면서 무얼 말하자는 것인지 모를 흔하디 흔한 영화. 감독은 어리거나 젊을 때, 나도 저런 영화를 만들고 싶다는 일념으로 영화판에 뛰어 들었나 본데, 좀 더 공부하고 영화 만들기를 바란다. ",6,1
196,반전에 반전. 재미있음.,9,1
197,기대 1도안하고 끌려가서봣는데 ㅈㄴ재밋게봄; 전도연님 연기 지려버림,10,1
198,기대 안했는데 볼만한 영화,9,1
199,돌고 도는 돈... 마지막엔 묵묵히 일하는 사람이 가져가는 게 왠지 정당해 보임. 착한 사람이 복받는 권선징악을 권선징악 아닌 듯 풀어놓음... 올해 재미있게 본 영화입니다. 이거 본 날 극장 관객 11명... ,9,1
200,볼만함,8,1
201,존나 재밌음,10,1
202,시간가는줄 모르고 보게되는 수작 !!! 정우성 연기 폭이 커졌네여~ 호흡도 이 정도면 예전 최동훈 영화 버금감,10,1
203,연기도 미쳤도 스토리도 반전에 긴장감 넘치고 너무 재밌게 잘 봤어요,10,1
204,"명배우들의 연기대결 대잔치. 캐스팅 만으로 제작발표부터 이미 많은 관심을 받은 작품이다. 허나 의외로 이슈화도 않되고 그냥 사라져버린 비운의 작품이 되어 버렸다. 코로나 사태로 인한 극장 관람객 수가 적은 것도 이유중 하나이겠으나 그보단 장르와 내용에 대한 호불호가 더 심했으리라 생각된다. 가족, 연인이 보기엔 무리가 있고 청불 관람가 치고는 피와 칼, 욕말고 어필될 것이 없다는 점도 큰 듯 싶다. 시간을 오가며 교차 편집 되는 내용이 신선하고 치밀해 보일 수도 있다. 허나 이미 이전에 많은 영화에서 시도되고 활용된 플롯과 기법이라 결말이 훤히 보일 수도 있다. 개인적으로는 결말 이전까지의 장르가 범죄라면, 전체로 봤을땐 해학에 가까운 영화 같이 느껴진다. 좋지도 나쁘지도 않은 아쉬움 남는 작품.",5,0
205,평점 개낮게 준 녀석들은 아이디 클릭해보면 수준이 보임.,8,1
206,재미있게 봤다.,10,1
207,돌고 도는 돈~ 결말이 왜 시원한지 모르겠다.  이기적인 인간과 그 잔인함은 욕심의 끝을 보여준다. ,7,1
208,아니.. 이정도면 잼나는거 아닌가요? 참 요새 눈높이가 엄청 높네요.. 평점 이정도 받을 정도는 아니에요..,10,1
209,올만이네 아주 잼있음,10,1
210,수작. 최근 본 작품중 가장 세련되고 재밌었어요. 편집 더도 덜도 말고 군더더기없고 간결함. 스토리상 각각의인물들 입장이 다 나무이해가 감. 제목도 내용이랑 딱 들어맞고.  ,10,1
211,"사실 어떻게 흘러가는 거야?하며 갸우뚱 했는데 현재,과거의 전개를 알았어야 했구나 싶었다. 원작이 일본소설이라고? 뭔가 특이하다는 것을 그제서야 알겠군. 썩,즐겁지는 않지만 한 돈가방으로 빚어지는 사람의 마음의 변화를 동조는 아니라도 이해는 하면서 보게 된다",8,1
212,잔인하지만  치밀하네 지푸라기 인생들 이야기  돈이 머라고 ᆢ 슬프다,8,1
213,시간이 아까워요,1,0
214,장르물 개성을 잘살린 수작. 근데  안치홍선생. 장겨울선생한테 와그라노!,8,1
215,ㅗㄿㄷ거ㅗㅠㄹㅊ 댜ㅐㅍㅅ ,9,1
216,최근 1년안에 본영화중 가장 재미있었다 아는척하는넘들은 뭐하는넘들이냐 뭐가나오길 바라는거야 배우들의 연기력과 스토리가 잘 어우러진  최근 가장 수작이었다 대단한 배우들을 볼수있어서 간만에 즐거운 시간이었고 솔직히 최근에 이런정도의 영화가 뭐가있었는지 전혀 생각이 안난다 아....엑시트 재미있었는데 장르가 다르니까 대배우들의 연기를 보는것하나만으로도 후회가 없을듯....... 전도연배우의 연기를 보는것은 언제나 즐거운일이다,10,1
217,허접한스토리 빈약한 구성 이 영화가 망한 가장 큰 이유는 코로나 때문이 아냐! 생각할 수 있는 내용도 없고 폭력과 잔인함을 강조하는 식상한 영화 저 배우들 데리고 저런 영화를 만든 작가의 탓이 가장 크다고 봄,0,0
218,재밌게 봤는데 왜 평점이??  전도연씨 올만에 봐서 좋았음^^,10,1
219,음악과 몇 화면이 너무 일본영화 특유의 분위기라는것 말고는 괜찮은 영화. 끝나고 나면 가방의 행방을 처음부터 다시 기억을 되살려 보게 되더라는.,7,1
220,아쉽네요~ 코로나때메 영화가 아깝다요~  장겨울 선생 때리는 남편이 안치홍 선생이라니^^,8,1
221,역시 전도연. 그리고 미란씨가 장겨울 선생인줄 지금 알았음,7,1
222,영화적 구성이 약해서 연기력이 확 드러나는 영화 전반부터 중반까지 정우성의 연기력이 너무 바닥을 드러낸다. 거기에 비해서 배성우나 정만식의 연기력은 너무나 좋다. 영화를 범죄스릴러나 공포 또는 코미디로 연결했어야 했는데  그 무엇하나 잡지못한다. 연기가 부족하면 구성이라도 쫀쫀해서 스피드감있게 목줄을 죄어야 하는데 그러지 못한다. 원작은 좋았을 것으로 보는데 감독이 그걸 살리지 못한다,5,0
223,나쁘지 않은데 평점 왜 이렇게까지 낮지ㅎ ㅎ 내가 조절해드림,9,1
224,너무 무섭네요,6,1
225,잔인하고 추악하지만 굉장한 짜임새,10,1
226,코로나맘 아니더라도 200만은 되지않을까싶네요...캐릭터들 연기들이 살아있고 빈틈이 없고 원초적인모습인거 같아 인상깊음,9,1
227,케릭터가 살아 있는 영화,9,1
228,정우성 호구 연기 의외로 넘 어울림 잔인하지만 작품완성도는 좋음,7,1
229,"이렇게 만들어놓고 보라고 할 말이 나오냐? 틈만나면 죽이고 개연성도 없고, 찜찜하기만 하고, 타짜 흉내내냐? 뭔 1장 2장, 시간이 아깝다.",1,0
230,평점에 비하면 아주 잼있음,9,1
231,현실에서 있을법한 폭력을 사실적으로 묘사.. 때를 잘 못 만난 수작.,10,1
232,정우성 그 외모에 호구역할 왜케 잘하냐ㅋㅋ,7,1
233,재밋는데 평점이 왜이래ㅋ,9,1
234,제목을 ㅡ죽이고죽이고죽인다ㅡ라고했으면 욕을 덜먹었을듯 ㅎㅎ 그냥저냥 볼만하고 기래요 ㅋㅋ,5,0
235,나름 쫀쫀하게 잘 만들었네 홈런은 아니지만 2루타는 되는데? 뭔 난리들이여? 이야기가 나쁘지 않아 출연한 배우들이 먼잘못이고? 배우들도 작품성 위주로 하는 배우들이고... 연식도 되고... 나쁘지는 않아요  즐감들 허요,8,1
236,배우만 비주얼만 화려하다,10,1
237,별 다섯 개나 줘버렸음 뭘 말하려는 진 알겠지만... ,5,0
238,단점- 평소에 스트레스 쌓여있는 사람은 보면 더 쌓일 내용 장점- 욕을 위해 모든걸 버리는 자들의 단면을 잘 보여 주었다. 한줄 평- 전도연이 섹시하다고 생각되는 영화 였다~,9,1
239,나름 나쁘진 않은데 평점이 좀 낮네요. 그래도 7점대는 나올만도 한데,8,1
240,멋진 배우들 데리고 이게 뭐하는건지 참내 ㅠㅠ.,1,0
241,진짜 대 배우들 데리고 흥행이라는 지푸라기라도 잡고 싶었나 보다....감독에게 주는 점수....,0,0
242,"감독, 배우들 한테 물어 보고 싶네요. 어때요? 님들이 보기엔 영화가 재미 있나요? 아니면 뭐 엄청난 교훈을 주나요? 그것도 아니면 엄청난 예술적 느낌이 드나요?  제 점수는요. 꺼점 드릴게요. 독립 영화면 스텝 노고들 생각 해서라도 욕은 안 할 건데..",0,0
243,솔찍히 그닥이다.... 하지만 분명한건 기생충 보다는 낫다는거 ,4,0
244,주위평이 별로여서 별기대없이 봤는데 재미있게 봤습니다!,9,1
245,한국영화의 다양성이 풍부해지네요~ 흥미롭게 잘봤어요^^,10,1
246,퀴즈: 이 영화 전부해서 총 몇명 죽었을까요?  답:  7명,2,0
247,영화 좋은데?,8,1
248,이정도면 기생충 보다 재미있다,9,1
249,굿,10,1
250,이 영화랑 유사한 웹툰 [악연]이 있는데 보는 내내 이 웹툰보다 못하다라는 생각뿐,4,0
251,별  잘 준 애들은  혼자 당하기 싫다는건가!! 역대급 쓰레기다  ,1,0
252,재미있게 감상했습니다~,9,1
253,보는내내쫄렸다 그거면됬다,10,1
254,"개인적으로 '기생충' 보다 더 잼나게 본 영화... 배우들 연기도 좋고, 반전에 반전을 거듭하는 내용도 좋고.. 올 만에 몰입도 생기는 영화. 굿굿굿~",10,1
255,https://twitter.com/O11RyzAW7uIRbU4/status/1247007953850257411,10,1
256,별로..몰입도 좀 떨어져요. 예산을 배우에 집중되서 스토리도 ..ㅠㅠ,1,0
257,아니 재미 있던데 왜 평점이 이리 짜냐 ㅋ 좀 디테일이 약한게 흠이지만 볼만하드만 여튼 희한해,9,1
258,아니 어떻게 이런 배우들로 이런 역대 쓰레기를 만들  수 있지. 감독이 재능 있네. 참 어이가 없다.,1,0
259,구성도 좋고 배우도 좋고.. 연기도 좋으며.. 스토리도 좋은데 왜 평점이...,9,1
260,"사채에 시달리고 직장 상사의 갑질에 아니꼽고 폭력남편에 고통받는 아내는 현실인데 사람을 셋이나 죽인 술집 아가씨, 술집 아가씨에 눈먼 중국 불법체류자의 반전, 돈가방이 돌고돈다는 이야기는 현실이 아니네",6,1
261,노력한 배우들때매 별반개 줍니다. 최근 3년간 본 영화중에 최악이였습니다. 큰 맘먹고 봤는데...이런 시국에 시간내고 돈들여서 끝까지 보고 오긴 했지만 안타깝네요.,1,0
262,보긴 봤는데....그리 잼은 없다. 그냥 사람 죽는거만 나온듯.........,2,0
263,1점도 아깝다. 노잼에 보다가 지루해서 잤다. 이런영화는 첨이다.,0,0
264,"배우들이 아깝다. 진심 일본 소설 원작으로 만들었어야 했나? 넘 잔인하고 그렇게 다들 죽일 만한 개연성도 없슴.  고작 돈뭉치 좀 든 루이뷔똥 가방하나 땜에2/ 뭔가 있겠지 하면서 런닝타임의 절반을 인내했다. 감독님의 잘못이라 봅니다. 아까운 정우성은 '신의 한수'정도의 평범 변신도 못했고, 아까운 전도연은 '피도눈물도없이'보다 더 못 쓰였다. 총체적으로 감독님(놈)의 사과가 필요하다.ㅠㅠ",2,0
265,아류작 같은 느낌이???,1,0
266,배우들이 아깝다. 진심 일본 소설 원작으로 만들었어야 했나? 넘 잔인하고 그렇게 다들 죽일 만한 개연성도 없슴. 고작 돈뭉치 좀 든 루이뷔똥 가방하나 땜에,2,0
267,전개가 좋다,9,1
268,저주가 되어버린 욕망의 가방 ,7,1
269,재미있음!!,8,1
270,전도연 어릴적 이상형였는데  참 귀여웠는데 이제 먼가가 커지고 귀여움 반대로 가네 정우성도 액션쪽이면 몰라도 다른 장르는 별로임,5,0
271,이정도면 나를 즐겁게 해줬다,10,1
272,스토리구성과 연출기법이 뛰어난 작품이네요,9,1
