,document,score,label
56,"BGM이 없는 컷이 없다. 강요된 감정에 잠겨 질식할것만 같다.  한 화면이 담을 수 있는 무게를 넘어서서 상다리가 부러지기 직전이다. 이렇게 까지 탐욕스럽고 천박한 미장센을 한국영화에서 본것도 오랫만인것 같다.  감정선의 절제도 없어서 매 순간이 클라이막스라 결국 남는건 굳은살 뿐이다.  원작과 비교하지 않고, 오리지널 멜로영화로 접근하면 더 비참해진다. 인물들의 행동이유와 감정이 원작을 봐야만 이해가 되기 때문이다.  안되면 하지말고, 하고선 욕먹지 말자.",2,0
57,지루했어요..,2,0
58,악당이 없어도 감동은 있다. 그러나 전작이 주었던 감동이 없다. 그냥 늘어지면 어쩌자는 건가.,6,1
59,아주 원작을 조제버림....,1,0
60,남주땜에 결제했는데 짜증지대루네 ㅡㅡ 배우들 아까워,1,0
61,내가 봤던 조제 호랑이가 이런거였나? 싶어 넷플에서 다시 봤네요. 깨끗하게 잘 살잖아! 밥도 깔끔하고.. 왜 쓰레기집에  토나올 것 같은 밥을 내놓냐고.. 남주가 빠질 이유가 없음. 감정 이입이 안됨.,4,0
62,감독이 원작을 안보았다는게 안타깝다. 따스한 힐링 영화가 우울한 불륜 영화가 되었다 조제의 넘치는 에너지가 슬픔으로 가득찬 고독으로 바뀌니까  참 원작이 하나도 안보인다. 한지민은 왜 이런 영화에 나왔을까,2,0
63,알바들 말에 속지마라. 한국영화들 코로나라고 어려운 건 알겠지만. 알바들 잔뜩 풀어갖고 평점올려서 영화보게 하고 막상 영화보면 돈만 아깝다는 생각만 든다. 낚시질에 알바풀 돈과 시간으로 영화나 잘 좀 만들라.,1,0
64,‘눈이부시게’에서도 이 커플 너무 슬펐는데 ‘조제’에서는 또 얼마나 가슴아플까ㅜㅜ 그래도 두 배우 케미 좋으니 기대하고 있을게요,10,1
65,방금 보고왔어요.... 재미가 없어요...감동도 없구요... 정말 지루해요....,4,0
66,영화를 보고 평점 올려라  깜짝 놀랐네,2,0
67,영화도 보지도 않고 무슨 평점인지 댓글 알바도 아니구,1,0
68,지난주 보고왔는데 어디선가 조제가 행복하게 살고 있기를 바랍니다. 가슴을 먹먹하게 하는 영화였어요~ 연말에 잘 어울리는 영화,10,1
69,남주혁 한지민 파이팅 ◜◡◝,10,1
70,후회 됩니다. 다른 염화 보세요. 잠 자다가  졸다가  시간내서 옴,2,0
71,평점은 보고나서 줄수 있도록 했으면 좋겠다 원작이랑 비교하지 않고 봤는데 처음에는 자연스럽게 내용 잘 바꿨네 라고 생각했는데 조제가 운전하는거 빼고 신호 기다릴때 옆에 조제차가 왜오냐고 ㅋㅋㅋㅋ 원작에서는 주인공들 감정전달 잘되서 울뻔했는데 이건 분노했다,3,0
72,"그 어디에도 없는 조제, 호랑이 그리고 물고기들. 영상미는 그나마 괜찮았지만 리메이크라고 하기엔 서운하고 섭섭하고 애매하다.",6,1
73,원작을 넘지못해서 ㅜㅜ,1,0
74,겨울..,7,1
75,남주혁을 이래 쓰나 최악이다,1,0
76,.,1,0
77,연기는  좋은데 재미는 없어요,4,0
78,남주가 너무 시니컬. 왜 그런 필요없는 설정을 여교수관계 같은.,6,1
79,그감성 느낌을 살리는건  넘는건 더욱더 불가능했다 일본영화중 좋아하는 영화 5개중 하나인 작품을 망쳤다 리메이크는 넘어설 자신이 있으면 찍어라 욕만 먹는다,3,0
80,희대의 판타지. 아무리 한지민이라지만 30대 중반 장애인 아줌마한테 전혀 연애감정을 못느끼겠고 남주는 여교수와 불륜관계에 어여쁜 여후배도 짝사랑하는 천하의 인기남이 어떻게 이런 설정을 지닐수 있는지가 의문이다. 조제가 아무리 추레해도 빛이나는 20대에 윤아같은 얼굴을 가졌다면 이해가 되겠고 아니면 남우가 모쏠 추남이라면 이해가 됐을지도 모른다.,4,0
81,"대체 뭔  영환지., 헐",1,0
82,저는 요리를 잘 못해요 요리하면 무맛 아무 맛이 안 나죠 이 영화 조제 원작이 훨 더 낫습니다. 그냥 무잼 재미있는건지 없는건지 모르겠어요 그래서 5점 줍니다. 재미있지도 없지도 않은 무잼. 1시간 5분 보다 말았어요 다본 것도 다 안 본것도 아닌거죠.,5,0
83,원작 못따라감 원작의 귀엽고앳된여주와 남주 를 노티나는 한지민 연기못하는 남주혁 땜에  몰입 안됨   다리미에 스팸은 또 모냐   원작의 계란말이 고등어구이 된장국은 얼마나 맛있게 보엿는데 그리고 이시기에 일본영화 리메이크는  왜 굳이,4,0
84,배우가 잘못된게 아니라 이저합늘 어떻게 이렇게 쓰는지 내내 칙칙허기만했다 달달한것도 넣어주지 진짜 실망,6,1
85,한지민 참 좋아하는 배우인데... 영화는 그닥... 너무 무겁고.. 어둡고.. 무엇을 말하려는건지 모르것다...,4,0
86,저도같은느낌..연기자들연기는좋은데 조제라는 원작을생각하고보면 모든게 다 놓친 노이해쓰;;;; 아~,7,1
87,영화소개 프로그램에서 보고 재밌어보여서 검색하러옴ㅋ 얼릉 보고싶당,10,1
88,다시 만난 두 배우의 호흡이 기대됩니다. 나이를 거스르는 한지민배우의 아름다움과 연기. 남주혁배우의 멋짐 . 꼭 영화로 만나겠습니다.,10,1
89,한지민때문에 봤다..한지민때문에 그나마 6개줌...,6,1
90,너무 잔잔하지 않나  그리고 좀더 두사람의 모습을 더 많이 담아낼수 없었을까 하고 생각했어요...그런데.. 보고난후..계속 생각나요.. 조제와 영석이 두 사람이 계속 생각나고.. 맘이 이상하게 계속 아련하네요... 영화를 보고 자려고 누웠을때 한번 더 보고싶다라는 생각이 들었어요....... 그냥 조제와 영석이가  보고싶어서..,10,1
91,왜 리메이크 했냐? 어쩔 수 없이 일본영화  원작이 생각났고 조제는 우리 정서와도 안맞고 지루했다. 일본 원작을 다시 보고 싶다.,5,0
92,조제..호랑이..물고기 일본작품을 너무 좋아해서...어떤식으로 나올까 궁금하기는 한데...지금까지 일본 리메이크중 잘된것도 없고 해서 그렇게 기대는 못하겠네요..예고편 봐도...,5,0
93,너무 재미없어서 보다가 나왔어요. 뒤에선 코고는 소리 들리더라구요.,1,0
94,원작의 인상이 너무 강해서  자꾸 각 장면마다 원작과 비교하게 되는 머릿속 방해를 받는다.,4,0
95,"⟨조제⟩라는 제목의 “영석”의 이야기 일본 원작을 안봤던게 신의 한 수.  한지민에게는 0, 남주혁에게는 +",7,1
96,남주혁 짱조아...요즘 열일하네,10,1
97,"오래전에 일본영화 '조제, 호랑이 그리고 물고기'를 보고 정말 깊은 여운이 남았었던 영화였었는데... 제목이 조제이길래 설마 그 영화의 조제는 아니겠지? 헸는데 진짜였다니~!! ㅎㅎ 한국영화의 조제도 정말 기대가 되네요~~  남주인공 남주혁 왠지 잘 어울리는거 같아요~^^  아~ 다른건 몰라도 이 영화는 꼭 봐야겠네요~^^",9,1
98,평점이 낮은데도 불구하고 보고싶었다..... 왜? 애뜻함과 그리움이 예고편에 묻어 있었다..... 애틋함과 그리움을 찾으려 보는 내내 두 눈에 힘을 주었다..... 그런데 두 눈은 점점 감긴다.....,6,1
99,주연배우들만 믿고 찍은  영화....내용이 어술합니다. 그나마 배우들 때문에ㅠ끝까지ㅠ봅니다. 제작자 다시 보세요ㅡ돈주고 안좁니다..이거  정말이지ㅠ본인들 다시보면 개지루함,7,1
100,몇 년전 원작을 봤을 때 한 동안 감정정리 하는 시간이 너무 오래걸려 힘들었던 영화 그만큼 그 당시에 묘한 트라우마를 안겨줘서 다시는 보고싶지 않다는 생각을 했던 영화 입니다. 일본 원작에서는 처음부터 끝까지 아주 차가운 분위기로 연출됐으며 여주인공의 시점에서 바라보는 사랑이라는 의미와 남주의 시점에서 사랑의 갭이 너무 크고 헤어지게 되는 이유가 여태 보여줬던 알쏭달쏭 로맨틱한 모든 분위기를 한 방에 무너트려 결국은 사랑이란 현실임을 크게 자각하게 만들어준...그 전에도 로맨스 멜로 별로 좋아하진 않았지만 그나마 알량한 러브환타지의 마지막까지 처절히 부숴버려 준 그 이후로 로맨스는 쳐다도 안보는 한 사람으로 리메이크 소식과 티져를 보니 따뜻한 신파로 재해석 한듯 하네요.,6,1
101,원래 리메이크 하지 말아야 할 작품을 한 만큼 아쉬움이 남는 작품. 그나마 배우들의 케미가 좋은 편이라 봐줄 만함. 영상미는 참 잘 나온 편.,8,1
102,보신 분들이 평점 주시면 안돼요? 잼미있나요??,3,0
103,겨울감성 물씬! 한지민 남주혁이라니 벌써 기대됨,10,1
104,오래 기다렸어요! 두 배우의 연기 정말 좋아합니다 얼른 보고싶어여,10,1
105,믿고보는 남자주인공 남주혁의 조제를 응원합니다. 12월 10일 개봉이라는데  빨리 보고싶네요. 한지민씨와 케미는 눈이부시게를 본 저로서는 믿어 의심치 않습니다.,10,1
106,"너무너무 기대됩니다. 한지민씨, 남주혁씨 아름다운 영상이 넘기대되네요! 조제,화이팅!♡",7,1
107,"영화 개봉도 전에 우르르 몰려와서 10점 테러해 놓고   추천수 왕창 올려놓는, 이놈의 알바 종자들, 아... 진심 짜증난다.  평점조절.",1,0
108,좀 아쉽다 남주혁 한지민의 매력이 살지  못했다,6,1
109,"나쁘진 않지만, 아쉬운 면도 많네요....",6,1
110,원작에 대해 잘 모르지만 좋지도 나쁘지도 않았다,5,0
111,1점도 아깝다..,1,0
112,지루함~,1,0
113,.,1,0
114,핵노잼,1,0
115,"웅얼웅얼,",1,0
116,주인공들땜에 봤다,6,1
117,기대됩니다,1,0
118,한지민의 조제 연기 기대됩니다!!,10,1
119,그냥그래요 정말,1,0
120,개봉날만 기다립니다~~ 김종관 감독님. 한지민님. 남주혁님 화이팅!! 응원합니다 조제 대박나길~~,10,1
121,눈이부시게‥ 이제  시리고  짧은 사랑은 끝! 영원하고   사랑을 했으면,10,1
122,"배우들의 연기는 좋았고 보고난 후 여운이 많이 남은 영화이에요~  ""꽃들이 죽는다. 조용하게 예쁘게 죽는다""",10,1
123,남주혁 배우가 영석이로 보이기 시작했어요. 여운이 기네요. 남주혁 배우의 인생 캐릭터로 등극한 것 같아요.,10,1
124,잔잔하게 재미있게 잘 보았습니다.,10,1
125,"영상미와 음악, 배우들의 연기합, 군더더기 없는 스토리까지 모두 맘에 들었던 영화. 다시 보고 싶다.",10,1
126,헤어지지못하는 조제 영석 겨울에생각나게 할 두 주인공 가슴을 적셔줄 단하나의 영화,10,1
127,얇은 고시원 판자때문에 섹스도 못하는 가난한 청춘을 그리는 사회적 의미는 좋았고. 도로바닥에 고인 물에 비친 높은 곳에 올라간 대관람차의 그림자를 밟는 장면에서는 조용한 박수를 보냈다. 하지만 딱 그장면까지. 이후로는 임신테스트기가 비쳐준 출산으로 인한 갈등으로 헤어지는 스토리로 풀어나가야하는 데도 전혀 맥락을 잃어버렸다. 한지민과 배우들은 연기를 잘했지만 감독이  욕심많게 풀어낸 실타래를 제대로 꿰지를 못했다,8,1
128,보다가 지루해서 잤음,2,0
129,보고나서 몇 일 계속생각난다~~ 영석도 조제의 마음도 공감가서 맘이 약간 아리는 느낌이 든다 오랜만에 영화 잘봤다~~  기분좋아!!,8,1
130,조제 보고 싶은데 극장엘  못 가겠네요 ㅠ.ㅠ,10,1
131,하 빨리 내가 이거는 진짜 극장가서본다 ㅜ,10,1
132,그닥,1,0
133,지루하고 차갑기만함,1,0
134,한국적으로 리메이크 된 작품자체는 좋다 감독의 의도도 알겠고  원작과 다른 생략들도 자연스러웠다 배경과 구도  분위기에 신경쓰느라 정작 주인공을 더 오래 깊이 바라보지 않았다 포인트가 주인공이 아닌 배경이  되게 만들더라 아름다움에 집착하다 진짜 아프고 아름다웠던 사랑을 조금은 지나친 것이 아쉽다  조제에게 더 시간을 할애했었으면 그녀의 진짜 심연의 깊이를 말이다 주옥같던 원작의 대사들 대신 굳이 화면전환으로 모든 걸 말하려했던 건 어수선함마저 들었다 먼갈 기대하지말고 본다면 아름답지만 기대했다면 아쉬운 영화가 될 듯,7,1
135,쓸쓸한 영화관을 내 몸의 체온으로 덥히며  장갑을  끼고 입낌에  시야가   가릴까  숨 죽여가며 봤지만 속았다는 생각을 지울 수 없다,7,1
136,와꾸좋네   원작은 안봤는데   영상미 좋네요   이런분위기로  다음번엔  창작품 기대합니다 아름다움만으로  끝까지가기는  역시  힘드네요 중후반부부터 좀 지루해짐,3,0
137,원작의 느낌이 참 좋았는데 어찌 표현했을지 궁긍하기는 하네,6,1
138,"한국판 조제 , 호랑이 그리고 물고기들",10,1
139,미안하다.  멀리 있어 언젠간 보겠지.,10,1
140,남주혁 씨 기대됩니다. 늘 응원합니다 ~ ^^ 조제 파이팅!!,10,1
141,조제 원작도 재밌게 봤는데 남주혁과 한지민이라니 너무 기대됩니당~~~,10,1
142,벌써 블루레이/디비디 소장하고 싶다...,10,1
143,인생 영화 조제 호랑이 물고기들  얼마나 울었는지  원작을 뛰어넘는 명작이 되길,10,1
144,나만 당할수 없다!!!!!!,9,1
145,"한지민과 남주혁의 연기가 정말 인상적이었다. 근데 너무 잔잔해서 지루할 수 밖에 없음. 런닝타임이 거의 2시간인데, 배우들의 감정선에만 의존하기에는 솔직히 지루했음. 처음에는 그래도 한지민의 조용하면서도 거침없는 말투의 매력, 그리고 남주혁의 좀 어벙벙한 말투와 분위기때문에 집중하다가 계속 이게 이어지다보니...",7,1
146,영상미 좋았어요.. 배우 얼굴도 열일했음. 내용은 모르겠어요  원작을 안봐서 그런가,3,0
147,일본거 리메이크 인가요,8,1
148,예고편만 봤지만 원작에비해 분위기가 어둡네요  일부로 그렇게 했나 .....조제랑 남자주인공 성격도 많이 다른거 같음,4,0
149,재미도 없고 연기도 그저 그렇고 킬링타임도 아꿉넹..,1,0
150,"처음부터 머리속에 멤돌던건 남자가 왜 장애있는 여자를 계속 찾아간걸까? 결국 바람둥이로서의 행보에 지나지 않아보인다. 예상대로 장애여성과 헤어지고 다른 여자와 결혼하는 뻔한 결말에 눈물을 흘리는 행태는 가증스럽게 보인다, 바람둥이의 당연한 연기임에도 감독은 사랑으로 치장한다.  결국 남주는 장애갖은 여주를 희롱한 것밖에 안된다.",6,1
151,보면서 대충 빨리 끝나면 좋겠다 생각하며 겨우 다 봤네;;,1,0
152,"남자 주인공이 어떻게 생겼었는지 도저히 떠오르지 않아서 누구였는지 확인해 보려고 들어왔네요. 헤어짐의 과정이 생략되어서 감정 이입이 잘 안 되는데도 가슴을 먹먹하게 하는 건 다른 무엇보다 한지민의 미모와 연기력이 아닐지... 가난 속에서도 맛있게 만드는 조리가 엿보여야 할 텐데도, 보기만 해도 비위 상하는 다리미에 굽는 스팸 따위의 설정은 영 아니었음.",6,1
153,대박 츠마부키사토시 역을 남주혁이 ㅠㅠㅠㅠㅠㅠ,10,1
154,꼭보세요!! 진짜 어려운시기에 꼭챙겨서 봐야할 영화입니다. 추천드립니다.,10,1
155,"우리가 알고있던 조제와는 다른. 하지만, 2020년 조제라는 아이는 이렇겠구나....  하고 생각하게 만드는. 너무도 아름답고, 아련한 옛 사진 같은 영화임.",10,1
156,"아이들은 다른 상영관에 데려다주고, 왠지 이계절에 맞을것 같아 혼자서 보고 온 영화. 잔잔히 전개되는, 조제의 외로운 마음이 와닿고 엔딩에 나오는 음악의 여운이 길게 남는다.",9,1
157,"처음에 들려주는 한지민과 남주혁의 내래이션만으로 배우들 최고네요. 감정선이 좋았어요. 목소리만 들으면서 집안 구석구석을 보여주는 장면이 기억에남네요.  그리고 ""오지마""...""가지마""라고 말하던 장면.. 조제의 세계에서 영석이 들어오는.. 사랑이 오는감정의변화들이 섬세하게 그려진영화네요.",10,1
158,한지민 남주혁 두배우와 김종관감독님의 고민이 느껴지네요 좋은 작품 감사합니다,10,1
159,사랑스럽고 너무나 아름다운 여배우 갓지민🍂🙆‍♀️🍁의 조제🦽📽🎬역의 장애인 연기 정말 기대됩니다 12월이 빨리 왔으면 좋겠네요..!^💜^🤗👍😍💕💘💘💘💕,10,1
160,영석이와 조제와 청춘의 현실이 이해되서 너무나 슬프고 여운이 계속 남는 영화.. 진짜 조미료 없어도 맛을 내는 영화가 맞네. 근데 평점에 중간에 나왔다는둥 코고는 소리들렸다는둥 하는건 대체 뭐임? 조제가 무슨 영화인줄 안거임?  평을 쓰되 누군가 고민하고 고생해서 만든 작품에 최소한의 예의는 지켰음 함.  내가 볼땐 거짓말안하고 할머니 한분이 오셨길래 시간때우러 왔나? 했는데 엔딩에 아이유 노래가 나올때까지 끝까지 계셔서 덕분에 나도 더 앉아 있을수있어서 좋았고 할머니를 가볍게 본 나를 반성했다 얼마나 멋있으시던지. 밑에분 말씀대로 이런 사랑애기에 별점들을 쓰레기로 많아서 나도 10점 투척하고 간다.,10,1
161,눈이 부시게 속의  두사람 너무 아름다웠어요 보러가고 싶어요,9,1
162,눈이 부시기의 두 사람의 연기는 좋았지만 조제역으로는 한지민 좀 나이가 많지 않나  남주혁하고의 나이차도 그렇고,7,1
163,별로 기대안하고 봣는데도 볼만햇음 남주혁의 눈물연기는 일품인거 같음,8,1
164,"[눈이부시게]에서 남주혁 배우를 다시보게되어 차기작 이 기대됐어요.  거기다 다양한 장르를 넘나드는 한지민 배우까지,, 한국판 조제는 어찌 풀어냈을지 궁금합니다. 11일 예매 완료입니다. 두 배우님들 항상 응원합니다.",10,1
165,"그 넓은 영화관에 남편과 둘만 있엇지만 그래서 더욱 기억에 남았고, 영화에 깊이 빠져들 수 있었던 것 같습니다. 별 기대 안하고 보러갔는데 조제의 원작영화보다 훨씬 더 많은 감동과 여운이 남네요. 배경과 음악도 멋있었지만 한지민씨의 세심한 표정연기와 큰 눈망울에서 나오는 감정은 최고였습니다. 남주혁씨의 무심한 듯 섬세한 연기와 캐릭터는 정말 멋졌습니다. 그때의 제감정이 그랬는지는 모르지만 제가 영화 본 것들 중에서 인생작 중 하나로 올릴 겁니다",10,1
166,감성적인 영화..영화가 20분정도 길어도 됬을 영화... 둘의 추억이 좀더 많았으면 했다...난 볼만 했다,9,1
167,개인적으론 원작보다 더 좋았다. 스며들기에 완벽!,10,1
168,"자동차극장에서 봐서 화잘이 아쉬웠지만 섬세한 감정연기가 먹먹하면서 재미있기도 하고 너무 좋았습니다. 20대때 연애시절 생각도 나고...정말 늦가을, 겨울돠면 생각 날 그런 영화예요. 오랜만에 가슴깊이 남는 멜로영화 따뜻하게 잘 봤습니다 😌",10,1
169,대박 감동!!!,10,1
170,기대를 하고보았는데   이야기가 좋습니다 봄날은 간다에서 느낀 사랑은 변하는것과는 또 느낌이 달라요 좀 답답한부분과 친절하지않는  부분이 있지만 여운을 남기고 좋아요 남주혁 아쿠아리움앞 오열이 가장 인상깊었어요,10,1
