,document,score,label
38,초반에  자기소개만 하느라 너무 지루한데 원작 자체가 딱히 스토리가 없으니 뭐... 뒷부분은 재밌어요. 연기나 연출도 좋구요,7,1
39,문화의 날에 봤기 망정이지... 고딩딸과 교대로 잠시 자고 5천원에 메모리 2번 들은 느낌,5,0
40,N차 관람할수록 더 좋아지는 영화,10,1
41,초반부는 쫄쫄이를 입은듯한 고양이 cg에 적웅하느라 조금 힘들지만 젤리클극장부터는 원곡의 힘과 다양한장면을 다룰수 있는 영화의 장점이 살아나 재미있게 봤습니다  일단 초등생 이하는권하고 싶지 않고 (왔다갔다 잠자고 ㅠㅠ) 켓츠 내용을 전반적으로 이해하는 데는 뮤지컬무대보다 더 도움이 됬습니다  ,8,1
42,졸리는 내가 이상한가? 결국 푹 잤다.,0,0
43,불면증에 시달리는 분들에게 초 강추~!!! 잠이 절로 와요~,10,1
44,만족할만한 수준은 아니지만 그래도 나름 괜찮았어요,7,1
45,태어나서 영화관에서 본 영화중에 제일 지루했어요;;,1,0
46,"걱정했던거보단 괜찮았음. 다만 그리자벨라로 나온 흑인의 목소리, 연기가 맘에 안들었고 럼텀터거도 예전 뮤지컬영화에서 나온 사람보다 느끼함이 줄어서 별로였고 나머지 고양이들의 매력이 뮤지컬만큼 나오지 않아서 약간 실망했음. 미스토펠리스도 춤을 기똥차게 잘 춰야 하는데 그게 안보여서 약간 실망했고..나머지는 다 좋았음",8,1
47,"뮤지컬 원작을 여러번 본 사람으로서 만족스러웠습니다. CG가 좀 아쉬운건 공감하지만, 캐츠의 스토리는 원래 고양이 캐릭터 하나하나 소개하면서 고양이가 닮은 사람들의 모습을 담아내는게 원작 스토리입니다.마지막 듀터러노미가 고양이를 대하는법 얘기하는 장면도 원작에서 막내리고 마무리하는 씬입니다. 완전히 영화처람 기승전결을 만들기를 원했겠지만 그러면 원작을 너무 파괴할수밖에 없죠. 뮤지컬 영화는 적어도 뮤지컬 원작에 대한 리뷰나 스토리 넘버정도는 사전에 보고 영화를 즐기길 바랍니다. 마치 어벤져스 보기전에 시리즈 정주행하듯이요.",10,1
48,딸이랑 같이 잠~잠이 솔솔 옴~극장에서 보기에는 돈 아까운 영화,1,0
49,나름재밌게보았다 악플세례받을정도는 아닌데....,10,1
50,졸아도 부끄럽지 않았다 차라리 뮤지컬을 촬영해서 보여주는게 나을듯,2,0
51,지루했음,4,0
52,이렇게 망쳐놓기도 힘들겠다. 뮤지컬명작은 뮤지컬배우의 무대에 맡기는 걸로~,1,0
53,"전국 노래자랑 고양이편 알고 있는 넘버는 오직 메모리뿐, 기억에 남을 넘버도 오직 메모리뿐. 서사도 감동도 없는 비주얼만 강조한 연출의 실패로, 반면교사가 될 기념비적 작품.",5,0
54,나만 졸음 때문에 힘든지 알았더니 많은 동지들이 있군ㅋㅋ 난 존게 아니라 코골고 잤음. 어째 노래만하냐ㅡㅡ,1,0
55,어쩔 수가 없네,1,0
56,가격이 10배이상 차이나면 감동은 그 이상인가 보지?,9,1
57,최악~,0,0
58,솔직히 영화관에서 안운건 퍼스트맨 이후로 처음이네요...영화화 할때 주인공 그리자벨라의 과거를 조금 더 세세하게 표현하면 좋았을텐데...너무 현재화 되어있어서 뮤지컬을 보는건지 영화를 보는건지...,0,0
59,"다른 건 몰라도 영상 하나만큼은 정말 괴이하고 불쾌하다. 예고편을 처음 봤을 땐 기겁했었는데, 막상 영화를 보다 보니 나름 적응은 돼서 끝까지 볼 수 있었다. 그러나 여전히 감독의 표현 방식엔 동의하기 어렵다. 기술도 충분한데 인간의 의묘화보다는 차라리 고양이의 의인화가 낫지 않았을까?",4,0
60,졸지 않을 수 없는 영화였다.,1,0
61,영화좋아하는데 극장에서 졸긴 처음이엇다.것도 5번이나 졸았다..뮤지컬영화중 최악.노래만함 근데 노래가 너무 지루함,1,0
62,40평생 극장에서 졸면서 본 영화는 처음,1,0
63,.....,0,0
64,우리나라사람들이 좋아하는 장르 중 하나 뮤지컬(음악) 영화라고 생각되는데.. 흥행도 왠만하면 잘 됐던 것 같고.  여튼 이번 영화 캣츠가 그런 흐름에 반전을 줄 것 같네요. ^^,2,0
65,"몇 년 전 너무 감동적으로 뮤지컬을 봤고,  그 느낌으로 딸과 함께 영화를 봤어요 뮤지컬은 그냥 뮤지컬로 보는 것이 진리~~ 열심히 열연한 배우들과 분장팀 노고를 생각해서 별3개",3,0
66,웬만하면 영화 다 재미있게 잘 보는 사람입니다. 이 영화는 너무 지루해서 힘들었음... 뮤지컬 좋아해서 보는 사람 외에는 절대  보려고 시도하지 마세요. ,1,0
67,뮤지컬을 그대로 영화로 옮겨와 답답 CG티가 너무나서 Real이 아닌 Fake 같음 스토리도 뮤지컬로는 괜찮으나 영화로는 많이 부족함 별 2개는 노력한 배우들에 대한 존중,2,0
68,그냥 알수 없는 노래만 쭉~ 메모리 나올때 잠깐 반갑. 간달프 나올때 잠깐 반갑.,5,0
69,캣츠가 뭘 말하려고 하는 건지 줄거리가 뭔지도 모르겠다는 분들... 원래 뮤지컬도 이래요 뮤지컬은 호평인데 영화는 혹평인건 왜인가요 물론 뮤지컬을 영화화하면서 부족함도 있었지만 내용 이해가 안되서 최악이다 영화 내내 졸렸다고 하는 사람들은 뮤지컬로도 절대 보지마세요,10,1
70,뮤지컬 영화로의 가치를 높이 평가한다,9,1
71,화면은 눈을 땔수없이 아름답다.... 근데 영화가 뭘 말하려는지는... 도저히 모르겠다 ㅡ.ㅡ,6,1
72,이것도 영화라고~~~앞자리는 30분만에  아이 데리고 나가버리고 나는 코골다 허벅지 꼬집다... 결국 아내와 일요일 공치고 사이가 틀어지고 말았다...  이것도 영화라고 진짜~~~걸레다 김해에서 ......,0,0
73,30분만에 같이간언니와 자리를 박차고 나왔다.,0,0
74,보는도중에 나온건 20년만인듯,1,0
75,더럽게 별로임,1,0
76,졸려서 혼났어요. 캣츠가 예쁜것 말고는 매력 없었음!,4,0
77,레미제라블 만큼의 퀄러티를 기대했었는데 메모리밖에 남는게 없다.,5,0
78,두서 없는 내용과 매력 없는 캐릭터,5,0
79,memory 너무 좋았고 스토리는 예상되는 내용이었지만 뮤지컬영화 너무 좋네요..고양이가 의인화되는 설정이 신선하고 좋았어요,10,1
80,"제 수준이 별로인지 모르지만 전 상영시간 내내 굳이 나쁜 기억 하나 없이 영화를 즐길 수 있었습니다.  (T.S. 엘리엇의 시를 곱씹 듯 장면장면을 맛보았지요) 그걸로 부족하다면 memory를 부르는 제니퍼 허드슨,  그 노래, 그 목소리, 그 가수, 그 상황의 고양이 하나로  넘치게 만족할 수 있었다고 자신합니다.  예쁘게만 부르는 여타 뮤지컬에서 듣던 memory와 달리 애절하고도 투박한 제니퍼의 목소리에는 울컥, 거듭 눈물이 흘러 감정을 추스리느라 한참동안 숨이 가빴더랬으니 적어도 제겐 영화 역시 뮤지컬에 비해 손색이 없는 값진 MEMORY었습니다.",10,1
81,진짜 푹 잘 수 있는 영화!!! 불면증 있으신분들 완전 추천,0,0
82,CG의 불편함. 스토리의 부실함. 메모리는 좋음.,3,0
83,나만 재미 없는 걸 볼 수 없다..같이 보자..같이...돈 날리자!!!,10,1
84,발레도 보고 비보이도 보고 계속되는 음악에 너무 기여운 빅토리아까지.....  제니퍼허드슨 울먹이는 메모리 감정이입되서 감동..... 나까지 울고 최고의 영화임,10,1
85,"음악.춤.메세지 기다린보람이 있었다 검증된 뮤지컬이 현장의 열기라면 영화는 동화같은 매력이 있었다 무대에서 표현되지못한 벌레군악대.기차역연결씬. 해가떠오르는 광장의 아침은 스크린의 감동이었다. 생상의 동물의사육제를 떠올리게하는 캣츠ost를 사랑하는분들이라면 음악만으로도 분명 아깝지 않은 관람이 될것이다 다만 음악이 영화에서 별로중요하지 않은 분이라면 고양이자기소개라는 안타까운 평을 할 수 있으리라고는 본다 분장에 대한 악평들도 워낙 많아 확인해보니 뮤지컬역시 사람손에 바디인데ᆢ 나는그보다 세계적 발레단 공연을 함께 본 일거양득의 시간이었다 마지막으로  메세지 저마다 고양이의 이름과 존엄에 대한 발견.인간계로 확장하자면 기차운전사, 늙은연기자, 집안일하는 살찐 중년, 은퇴한 유흥가의 여자ᆢᆢ 세상사에 지치고 ",10,1
86,"감동적.  클라이막스 제니퍼허드슨  Memory 들으며 전율이 오고 울컥, 눈물 ㅡ 카타르시스 느낌.  Well made movie. 감독의 역량 대단함.   졸았다는 평이 있었지만  좋은 영화일줄 알고 있었음.",10,1
87,뮤지컬 캣츠랑 데칼코마니이길 기대하셨나요? 오리지널팀 내한공연 뮤지컬 캣츠 저도봤습니다   비교하며 똑같지않다고 평점테러하지 마세요 그러실거면 비싼돈주고 뮤지컬만 보셔야죠 영화도 충분히 괜찮습니다  심하게 평점테러 당하니 9점주려다 안타까운마음에10점,10,1
88,이거 10점 준 사람들 나만 죽을수 없어서 준거임?,0,0
89,뮤직컬 영화 정말 좋아해서 기대를 너무해서 그런지....너무 실망이크네요...이건 뮤직컬로 제대로 보는편이 나을것 같아요 보는 내내 지루하고 주연배우의 춤연기. 메모리 음악...아주 잠깐 볼만한 정도....레미제라블팀이 만든거래서 기대했는데....대실망,2,0
90,"호불호는 갈릴듯하네요. 영화 다 보고난 후 옆에 아저씨 왈~ ""이게 무슨 내용이야?""하기도 하고, 또 중간에 나가는 관객도 있더라구요. 캣츠는 워낙 뮤지컬로 유명한 작품인지라 그걸 잘 모르고 보신 분들에게는 아마도 재미없을 수도 있을 듯 해요. 저흰 잘 봤습니다~^^",7,1
91,레미제라블 3번 라라랜드  3번 봤는데 이건 진짜   최악 백두산도   별로였는데 이건  진짜............,1,0
92,원래 스토리는 등장 고양이 중심의  소소한 캐미로 채워진 뮤직컬이었음.  충분히 영화로 잘 만들어진 것이라 생각됨. 초반 약간 실망스러웠지만 그 뒤로는 완성도 높다고 본다. 고양이 하나 하나가 실제 어떤 고양이 를 표현한 것인지 상상하면서 더 즐거웠다,9,1
93,"2시간 동안 아름다운 음악으로 귀가 호강하였고, 이 땅에 버림받은 고양이들에게 헌정한다. 그리고 평점테러 하는 사람들은 백두산이나 봐라.",8,1
94,"뮤지컬이란 장르를 좋아한다면 만족할만한 수준의 영화입니다. 장르에 대한 호불호가 있을수는 있겠지만요. 전 뮤지컬을 좋아하는 사람인데 기대하고 봤고 기대에 어긋나지 않았어요.  내용은 어차피 정해진 내용이고 음악과 구성이 좋았습니다.  고양이 귀 움직이는 디테일도 재밌던데요. ^^ 제니퍼 허드슨의 메모리는 뭔가 심금을 울리는 색다른 의미로 다가왔습니다.  혹평이 많은건 뮤지컬영화를 받아들이기 어색한 사람들도 있어서 그런것같은데요. 퀄리티가 허접하거나 성의없는 연출같은 치명적 오류는 없었어요. 연기자, 분장, 연출, 음악 모두다 기대한것만큼은 보여줬어요.  본인이 뮤지컬에 대한 알러지가 있다면 보지 마세요.  그리고 미국 평점 사이트에서 준 점수가지고 이 영화를 본 사람들을 수준 이하라고 얘기한 밑에 어",10,1
95,궁금하면 보세요! 기대는 아예 하지 마세요. 잠은 충분히 주무신 다음에  보러 가시구요. 저는 오래 전에  뮤지컬 오리지널 팀 공연을 보면서 분장이 참 신기하다고  생각 되었는데 영화는 좀 기괴하고 무서워요. 뮤지컬은 사람이 고양이 흉내를 잘 내는구나 이런 느낌이면 영화는 지나치게 고양이 비중이 높아서 몰입이 안 되고 거부감이 듭니다. 뮤지컬은 젤리클 주제음이 계속 깔리는 반면 영화는 그렇지 않고 제니펴 허드슨 메모리만  뮤지컬 보다 나아요. 궁금한 분만 보세요.,1,0
96,"""dogs"" 란 뮤지컬이 만들어 진다면 어떨까?",1,0
97,어떤부분이 지루하고 어떤부분이 징그럽나요?  몸짓하나하나 아름답고 연기도 분장도 놀랍던데.. 8살 10살 딸아이들도 두시간 내내 집중하고 조용히 봤습니다 12세이상이지만 선정적이거나 자극적내용이 없는거 알고갔고 혹시나 지루해할까 걱정했지만 전혀였네요  음악도좋고  시간가는줄 몰랐습니다.  혹평이 너무많아 안타깝네요...,10,1
98,저도 째끔졸았네요.나름 좋아요. 노래도좋고 연출도  특별하고,6,1
99,"남편은 졸았지만, 저는 재밌게 봤어요. 크리스마스에 딱 어울리는 감동도 있습니다.",9,1
100,미국 영화평론사이트인 토마토에서 평점 18프로를 받았다는것이 보고나서야 공감되더군.. 이제까지 본 헐리웃 뮤지컬영화중 최악이라 부를만 하지.. 근데 한국인들은 겨울왕국2처럼 뭔가 있나싶어 특유의 군중심리로 우르르 몰려가며 보고있지.. 정말 수준이 낮은 관객들이지..,2,0
101,노잼,1,0
102,"예매를 한 후에 혹평의 후기들을 본 터라 걱정이 많았는데 나쁘지 않았다 같이 본 어머니는 안 봤으면 후회할 뻔했다는 얘기를 하실 정도로... 물론 극 초반에는 졸았지만 그건 단지 뮤지컬  영화 자체가 내 취향이 아니여서일 뿐이고 전에 봤던 뮤지컬 영화도 동일했기에 지루해서 쭉 잤다는 것 역시 케바케다. 배우들의 분장이 징그럽다는 평을 많이 봤지만 뭐, 그렇게 징그럽지도 않았다 결론은 봐서 나쁠 건 없는 영화. 아, 마지막에 감동적이라 눈물이 조금 날 수도 있다.",9,1
103,초반에 좀 지루한감은 있지만  평점테러당할 만큼 형편없는 영화는 아닙니다. 중후반으로 갈수록 감동도있고 흥미로운  전개로 나름 재밌게 봤습니다.,8,1
104,안좋은 후기가  많아서 걱정했지만  재밌게 보았네요  막판에 눈물까지 ㅜㅜ~ 배우들 연기와 춤 노래 좋았어요,8,1
105,정말정말세상에서가장가장겁나존나수퍼파워 노지고지리고씹고뜯고맛보고즐기고랫잇고알파고좀비고재미없다아싸라비아다비드비아닭다리먹고삐양삐양애얄감동실화에베베베베흘으으응ㅇ,1,0
106,경쾌함 속에  감춰진 슬픔 그리고  mermory 는 우리를 전율케 한다,10,1
107,"대중적 영화 아니지만, 좋음",8,1
108,얼굴이 너무 사람얼굴인 거 다 티나는 느낌이 좀 아쉬운듯 긴장감이 좀 떨어지고  그래도 봄발루니아역의 테일러스위프트가 가장 인상깊음 그나마 고양이상이여서 덜 이상하고 부르는 노래가 좋았음 또 다양한 고양이들의 이야기가 나와서 재밌었음,9,1
109,캣츠는 뮤지컬도 영화도 처음. 일단  여러 고양이의 특성을 잘 살린 분장은 굉장히 좋았어요.  스토리가 불명확해서 초반에 지루해서  졸리더군요. 초반지나고 재미있게 봤네요. 고양이 키우고 많은 고양이 보살피는 입장에서 고양이의 습성이나 표정 몸짓등은 훌륭했어요. 내 이해력이 부족한건지.. 줄거리에 대한 이해는 ...  좀.. 쫑긋거리는 두 귀와  감정 풍부하게 흔들리던 꼬리는 ~~~보송한 솜털~~~,7,1
110,진짜로 돈아까워요 내 영화보다가 끝나는 시간 기다리긴 처음이네요,1,0
111,1점도 아깝다....,1,0
112,"진짜 재미없어  가족  모두  졸 다  나옴.  20년간 봐온 영화중 가장 최악영화. 스토리도 없고, 내용도없고, 그래픽 모두 최악.. 여기에 평점 10점 주는 사람들은 거의 대부분 영화 관계자라고 봐도 무방함.. 그런 평이 나올수 없는 최악영화... 영화 보고 나면 이해갈것임.  특히 같이 가서 보면 둘다 싸우거나 어색해짐",1,0
113,레미제라블 감독이 만든거 맞나 싶네요. 이건 뭐 영화도 아니고 뮤지컬도 아니고 처음부터 끝까지 등장인물 소개만 보고 나온 느낌! 이랄까.. 보다가 나오고 싶었던 영화는 캣츠가 첨이네요.,0,0
114,영화는 아닌듯 뮤지컬의 생생함이 훨 좋음 영화는 진짜 졸다 옴,0,0
115,"다른 건 다 그렇다쳐도, 제니퍼 허드슨의 '메모리'는 클라이맥스라는 말이 무색하게  징징거리다가 끝난 느낌, 기대감이 팍삭ㅠㅠㅠ",5,0
116,"넘 지루하고,,,, 실망입니다. 뮤지컬로 끝내셔요.",1,0
117,잼있게 봤네요 자러갔는데 잠은 안오네요,8,1
118,"연기좋고, 주인공 이쁘고, 감동적임.",9,1
119,숙면이 필요하신분 목베개 준비해서 가셔요 꿀잠 ㅎㅎ,6,1
120,불면증있으신분 추천합니다,1,0
121,뮤지컬때 생각으로 기대했는데...영화는 영 아닙니다. 극장사운드는 대실망 영화는 웬만하면 안보는것이 돈버는것입니다.,1,0
122,스토리도없고 음악도 지루하고 뭐하는건지...소리끄고 자막꺼도 상관없을듯...그냥 엘베안에 켜놓는 무음 광고영상보는 기분....  보다가 중간에 나와버림 ,0,0
123,메모리만 기다리다... 메모리만 남다,4,0
124,넘 지겨웠습니다.ㅜ,1,0
125,예고편이 화려해서 색다른 영화 기대하고 갔다가.. 정말이지...  초반에느 지루하고 스토리도 없고.. 노래도 이건 뭐 아마추어 수준에.. 대체 이걸 왜 만든건가 싶더라.. ,5,0
126,뮤지컬영화는 빼먹지 않고 보는데 가장 음악이 별로였습니다. 사운드도 너무 안좋은 모노인듯하게 않좋았고요. 스토리가 너무 없이 진부한게 고양이를 이뻐하는 저조차 고양이 행동과 특성을보며 아주조금 웃음짓는부분 있었으니 고양이를 잘모르시는분들은 마냥 지루하실듯! 너무너무 아쉽네요. ,1,0
127,평소에 뮤지컬영화를 좋아하는 1인으로써 영화가 많이 아쉽네요. 평점이 낮은 이유가 있어요. 다음부터는 평점 낮은 건 안 보고 싶어요. 메모리 노래가 아깝다는 생각이 듭니다.,2,0
128,최곱니다,10,1
129,흠 ....여친이랑 분위기좀 잡을려고 보러 갔다가..반쯤보다 나왔습니다. 영화보면서 중간에 나와보기는 처음이네요. 새로운 경험이었습니다.,2,0
130,최고입니다,10,1
131,기대하지않고 볼만한 영화. 큰 내용이 없고 졸리다.. 다행이 불쾌한 감정은 들지 않았다.,5,0
132,워낙 잘 아는 뮤지컬영화에 스토리를 기대하지는 않는다는 각오(?)로 임한 캣츠... 붕~붕~붕~음악이 훌륭하던데(훌륭한 음악을 충실히 재생한 것이지만 ㅎ) 평단의 혹평이 나의 느낌일 필요는 없다는... 사족이지만 발레에 가까운 춤들이 눈요기거리이긴 한데 마치 CG로 춤사위를 표현한 것처럼 보여져서 제작진들은 이점에 억울해해야 할듯,9,1
133,"스펙타클한 영화스토리에 길들여진 현대 관객들에겐  좀 지루한 느낌 맞음. 그래도 워낙에 노래들이 고급져서 그걸로도 영화값 안아까움.  Oh, well  i never was there ever a cat so clever as magical Mr. Mistofelees  노래 계속 흥얼거렸다는..",6,1
134,"개인적으로 비위가 약하고 겁이 많아서 바퀴벌레, 쥐, 혐오스런 고양이 모습 등등을 운운한 평을 보고 괴기스럽고 망작의 기운이 느껴져 걱정했습니다. 그 부분은 조금 과장해서 퍼져나가고 있는것 같구요, 저는 참 좋았습니다.  뮤지컬 캣츠를 보는 비용의 1/10도 안되는 비용으로 본다는 생각으로 즐기세요. 로열발레단 수석무용수가 분한 빅토리아의 아름다운 몸짓하나하나에도 집중해보시면 멋진 시간 되실듯 합니다.   ",8,1
135,성냥팔이소녀의 재림이 1점이면 캣츠는 0.000001점 실력없는 개그맨이 두시간동안 굉장히 열심히 관객을 웃기려고 노력하는 영화. 평생 본 영화중에 가장 최악이라고 자신할 수 있고 남은 생에 볼 영화중에서도 가장 최악이라고 자신하루수 있다,1,0
136,꿀잠자고옴~~ 불면증에 최고,1,0
137,1점도 아까운 영화. 해외에서 평점 10점에 2점인 이유가 있음. 자는 사람들 진짜 많고 최악임,1,0
138,1,1,0
139,정말 잘 자고 왔습니다.,1,0
140,그 좋은 넘버들을 이렇게까지 활용못해서 만들다니.... 대실망극.....,1,0
141,메모리에 꽂혀 가족 8명이 다 보게 예매를 했는데 전부 잠잤어요 대실망 이렇게 지루하게 만들어도 돼나? 역시 우리나라 영화가 짱,0,0
142,스토리 없음. 왜 고양이들 개인사정을 듣고 있지라는 생각이 듬. 뮤지컬은 여기서 얼마나 더 다를까? 왜 유명한 뮤지컬이 된거지? ,5,0
143,뮤지컬 영화에서 음악이 별루면 말 다한거지 연기 어색하고 노래 별로고 의상은 둘째 치고도 이건 망작임.,1,0
144,노래도 별로임,1,0
145,크리스마스날 영화로 기대를 안고 갔는데 대실망했습니다.  스토리보다 노래 들으러간건데 노래도 좋은지모르겠고 화면은 어지럽기만하고 번역도 이상한것같고..암튼 진짜 중간에 나오고싶었습니다.,1,0
146,보는 내내 지루했다. 평생 이렇게 영화관에서 많이 잔 영화는 처음이다.,1,0
147,수면장애자용~~,1,0
148,몇년전에 뮤지컬로 보았을때의 감동을 기대하였지만..... 코까지 골았네요... 그러기도 힘들텐데...,1,0
149,재미로만 평가한다면  정말 재미없습니다.,2,0
150,뮤지컬을 스크린으로 잘못 옮긴 대표케이스 하품만 욜라 나오고 언제 끝나나 시계만 들여다 보다 나옴,3,0
151,"기괴하다,분장이 이상하다등 재미없다는  평이 많은데  나는 괜찮았슴 초반에 적응하는데 시간이 걸렸는데 중반이후 배우들의 움직임,노래등이 감동적이었슴.",8,1
152,지루함은 좀있었지만  재밌게봤습니다,7,1
153,볼만한데? 일단 노래가 다 살림,8,1
154,"처음부터 화면이 이리저리  정신없이 돌아간다.. 토하기 직전.... 영화 20분이지나면서 졸음이 오기 시작 ㅠㅜ 쥐들과 바퀴벌레에 맨붕이와서 잠이 깸... 계속 지루함 .. 즐겨 듣는 음악이 아니였으면... 마지막, 풍선타고..?",3,0
