,document,score,label
71,가볍게볼만함,6,1
72,꿈을 준다...,7,1
73,재미 없다고 하는 사람들 진짜 감정이 너무 메마른 사람들이 아닌지..  영화를 영화로 즐깁시다..   저는 즐겁게 피식피식 웃으면서 봤어요 뭐 얼마나 대단한걸 바라길래 평점 테러 하는 사람들 정말 이상하네요 ,10,1
74,액션과 코미디가 섞여 있는 영화. 미국식 유머가 조금 산만하게 느껴지지만 나름 교훈도 있고 그럭 저럭 볼만함. 단 긴장이 단 1도 없어서 조금 밋밋함.,7,1
75,...,5,0
76,재밌어요 강추,9,1
77,이번 게임은 싱거우니 다른 게임으로 돌아와라 ,5,0
78,시간 때우기 용으로는 볼만합니다.,9,1
79,이제 그만~,6,1
80,...,10,1
81,전편보다 못함,1,0
82,짜증나는 노인네 캐릭터가 필요하나???? 정신없는 시끄러운 잡답만 가득하다...극장에서 안본게 다행이야..돈 아까울뻔 했어,6,1
83,아이들도 같이 보는 12세 관람가 영화에 성인들이 평점 주려면 눈높이를 어느정도 맞춰줘야지..  지루하다느니 유치하다느니 어쩌구저쩌구.. 물론 문화가 다른것도 있지만 이정도면 온가족이 보기에 무난한 영화다... ,7,1
84,너무 재밌었습니다. 한번 보시는걸 추천합니다. 다른 사람들의 평점이 왜 이래? ,10,1
85,아무도 관심 없는 얘기를 지루하고 재미없이 돌려서 쓸데없이 계속 떠드는데.재미 하나도 없고 그냥 시간 아깝고 차라리 집에서 자는게 훨씬낫다,0,0
86,"쥬만지 영화를 보면서 미국식 코미디영화는 이런것 아닐까 싶은 생각이 들었습니다. 극장에서 영화를 재미있게 보았는데, 출연배우들의 끊임없는 대사들중에서 산만하게 전개되는 부분은 영화를 집중해서 보기 어렵기도 했습니다.  전편은 20년전의 내용에서 모티브를 가지고 와서 신선하게 전개되었다고 느꼈는데, 후속편인 쥬만지 : 넥스트레벨에서는 전편만큼의 재미를 주지 못했네요.",6,1
87,친구들이랑 같이가서 처음 봤는데 나름 스릴있고 재밌어서 집중하고 봤어요ㅎ,10,1
88,재밌음 기대안하고갔는데 괜찮음,10,1
89,시대에 뒤떨어지는 영화. 어차피 죽지 않을것을 알고 죽어도 살아날게 뻔하고.. 어떤 긴장감도 없다. 지루한 전개는 ... 잠을 참기 힘들었다. (저쪽에 옆사람은 코골고 잠...) 이 영화보다 집에서 비디오게임 15분하는게 훨씬 재밌고 박진감있다. 이렇게 재미없는 영화는 몇십년동안 처음봄 그리고 저 평점도 아깝다....,0,0
90,진심으로 재미있는 정글 영화라고 생각합니다.  전 모험을 좋아하는 사람으로써 이 영화 완전 추천합니다!!,10,1
91,이번엔 아니다.,4,0
92,백두산보다 2배는 재밌다,10,1
93,뭐지?,1,0
94,이정도면 됐다. ㅎㅎㅎ,7,1
95,"원래 이런 영화 돈주고 안보는데,,, 14살 조카댐에 봣는데,,그럭저럭 재미있네여,,, 조카두 재밋게봣다고 하고,, 전,,이런 류의영화를 잘안봐서  몰라서 그전 영화와 비교가 안되어서인지 좋앗네여 ㅎㅎ 부모 손잡고 보러온 아이들이많앗는데,,,나오면서 슬쩍 들으니 다들 재밌엇다고들 하네여 ",7,1
96,달라진게 별로 없다 그냥 캐릭터가 바뀐다는점 빼고는... 대체 게임속으로 들어간 이유를 모르겠어 현실 도피인가,3,0
97,킬링타임으로 보면 재미있어요~,8,1
98,1편에  비해  스토리가 많이 빈약하네요.,4,0
99,ㅇ,10,1
100,남친이랑 재밋게 봣는데 평점왜이럼 테러맞음??...,10,1
101,엄마랑 완전 재밌게 봤어요~~특히 동물박사랑  닥터브레이브스톤이 나이 든 사람 말투 쓰는게 웃겼네요,8,1
102,드럽게 재미없슴.,1,0
103,내생에 두손가락  안에 꼽히는 영화!!! 극장에서  나오 려다  참고  참음,1,0
104,좀더 짜임새있게 했다면 좋았을껀데 특히 마지막이 허무해요...,5,0
105,흐름 씹노잼 액션만 인정,7,1
106,완전 ~재미없음 개인의 취향따라 다르겠죠....중간에 나오고 싶었지만 돈이 아까워 보고있었음. 정말비추~~,1,0
107,지루하다... .,3,0
108,이걸 영화라고...,1,0
109,간간히 좋은 액션도 있었는데 일단 진행과 연결이 매우 매끄럽지 못함. 각각의 장면들이 다 따로 놀고 억지로 웃기려는 코믹씬들이 분위기를 더 망침. 2시간 영화중에 볼만하다고 생각한 시간은 10분 정도였던듯.,4,0
110,그만 만들어라...,1,0
111,유치하고 엉성함. 다시 시작하는 계기에 공감이 되어야 하는데 그런 설정들도 너무 약함. ,5,0
112,전 너무 재미있었는데 평점이 왜 낮은줄 모르겠네요 처음부터 끝까지 웃음이 끊이질 않는 영화 !  배우들 연기도 너무 좋고  전 한번 더 보고싶어요,10,1
113,"뒤로 갈수록 졸려서 졸긴했는데 나름 설정이 재밌었음, 1인 다역이나 마찬가진데 캐릭터에 맞게 다들 연기를 잘함",8,1
114,게임판은 잘 모르겠고~ 걍 볼만했음,7,1
115,안봤고 안볼건데. 지난 쥬만지 새로운세계 보고 실망이 이만저만이아니라 믿고거름.. 이제 게임이랑은 거의 상관없는.. 완전 다른 내용.. 걍 쥬만지 제목 갖다붙이기.. 그 옛날 로빈윌리암스의 오리지널 쥬만지가 그립다...,5,0
116,완전 킬링타임 용. 영화가 재밌으면 장땡이지 머,10,1
117,이런걸영화라고 유치짬뽕,0,0
118,영화예약하고 귀한주말시간 뺐겼다고 아들한테 원망듣기는 처음 ㅠ,2,0
119,생각보다는 괜찮은 영화?!,8,1
120,별로란 평에 고민하다 봤는데.. 왜 재미없다는지 모르겠어요  전편 새로운세계를 보고 보셨음 좋겠어요 그래야 왜 웃기고 재밌는지 아실듯 해요!  드웨인의 에디 역할때 (특히 강렬한 눈빚연기 ㅋㅋ)랑 잭블랙의 코믹스러움은..  말해 뭐하겠어요? ㅋ 넘 웃기고 재밌어요  실컷 웃다보니 끝나네요 *^^*,10,1
121,"전편보다  못한 느낌 ,   ",6,1
122,뭐지.. 나만 재밌나.. 잭블랙때문에 봤는데 잭블랙덕분에 재밌는 영화 얻어감. 하나같이 다 매력적임 ㅎㅎ 앞 시리즈 안 보고 그냥 대충 어떤 주제다 이런 것만 알고 갔는데 (그래서 그런가?) 굉장히 매력적인 영화고 재밌다 의외로 평이 안 좋아서 놀람..,10,1
123,드웨인존슨 보고 일단 택 ㅡㅡ 근데 이건 좀. 램페이지가 더 낫잖어 늙는다는건 최악!아니고 선물  명대사 건졌다 박경리  버리고갈것만 남아서 참 편안하다,8,1
124,ㅎㅎ 돈아까운 허접 영화,1,0
125,다른거보세요... 용아맥에서 봤는데 이런걸 아이맥스로 상영할 필요 있나 싶더라는.....,1,0
126,재미진데~~~^^,10,1
127,지루하고 답답함이 후반부 직전까지.... 마지막쯤 사이다 같은 해소를 추구한거였다면 확실히 성공한 듯 하지만 그래도 좀 아쉽긴 하네요ㅠ,6,1
128,내가 이걸 왜 봤지? 중간에 나왔다.,1,0
129,함께 보자고한 친구에게 짜증냈음.. 시간이 아까운...,2,0
130,스케일 대박이고 1편보다 더꿀잼ㅋㅋㅋㅋㅋ,10,1
131,ㅋㅋㅋㅋ진짜 전편보다 배경도 다양해서 볼거리 많아 좋았음! 이번편에도 잭블랙은 매력터지더라 ㅋㅋㅋ,10,1
132,드웨인과 잭블랙이라니 ㅠㅠ 믿고보는 쥬만지아녀,10,1
133,정말 실망입니다. 절대 보지 마세요.,0,0
134,재미있게 잘봤습니다,10,1
135,지루하고 재미없음. 스토리도 엉서에,1,0
136,그럭저럭 볼만했슴,7,1
137,아들이랑 재미없어 중간에 나오기 처음.....,1,0
138,영화보다 잤어요  어쩜 이렇게 허무맹랑할수가..  우연도 너무 억지스럽고 솔직히 시간아까워요 ,2,0
139,이런 영화를 영화관에서 봤다는게 한심함 너무 지겹고 너무 재미없고 정말 4점 주기도 아까움 이런 삼류영화를 개봉하다니 너무들 하세요,4,0
140,"정말 확실한 킬링타임용 영화. 그러나... 전작에 대한 확실한 설명도 없고...(이 영화, 그럴 정도는 아닌데...) 전작에 비해 캐릭터의 개성도 너무 사라져버렸음. 주인공 너무 찐따인데다가, 도둑캐릭터 정말 캐스팅 엉망이다 싶었던 작품. 원작을 재해석한 전작은 그나마 나았는데, 넥스트레벨은 다시 망쳐버림...  물론 재미있는 요소 많은 킬링타임용이긴 함. 근데 잭블랙의 함량이 너무 낮음. 잭블랙 영화 찾으러 가야지...",7,1
141,전체 평점이 많이 낮은데....다 이유가 있음..스토리가 뻔한 영화로 이제 식상해졌음..영화를 보면서 느낀 감정은 ...이걸 왜 봤지 하는 그런 느낌이었음...그냥 단순하게 볼 영화는로는 괜찮겠지만..높은 평점을 받을 영화가 아닌 것은 분명함,7,1
142,이해못할 개그에 ..재미없는 액션보면서 졸았습니다..,1,0
143,내가 선택해 본  영화는 평점 9점이상 10점 만점인데 정말 지루하게 본 영화,6,1
144,볼만해요   가족영화로 좋습니다,10,1
145,조금 많이 지겹습니다. 1편에 비해 스토리도 엉성하고 액션도 거의 없습니다.,3,0
146,다음편도 기대함,10,1
147,무리한 동양인 캐릭터 꽂아넣기의 잘못된 예,5,0
148,1보다는 좀 지루하고 설정이 너무  엉성해짐... 스케일은 커짐,5,0
149,돈이 아까운 영화 내 옆 연인은 팔장끼고 딥슬립~~ ㅎ,1,0
150,캐릭터  변동으로  누군지  헷갈리고  머릿속은  주인공들  맞추느라고   영화의  몰입도가  떨어지고 긴장감과 흥미가  부족함.,6,1
151,중반부터 지루했지만 볼거리는 꽤 많은 영화,7,1
152,유치한 수준으로까지 마음을 다 비우고 보면 전작 들 정도의 흥미는 느낄 것 같음.  인간이 게임 케릭으로 변신한다는 전제하에 봐도 전작들보다 더 유치해지고 새로운 것도 없음.  아! 있긴 있구나! 억지로 찾은 새로운 게 있다면 사람이 아닌 말로도 변신하고 서로 바꿔치기도 가능하다는 것 정도! 그래서 더 유치해짐.,6,1
153,"갑툭튀 조금 있고요, 액션씬 타격감은 끝내주네요. 근데 좀 정신없이 흘러감...",7,1
154,도데체 뭔 내용인지..... 말장난에 캐릭터 변동에 몰입방해. 장르가 드라마 인가요?,5,0
155,그냥 그럼.  개연성이 좀 부족한 듯함,6,1
156,1편 보다 재밌었다!,10,1
157,정말재미있음,10,1
158,진심 중간에 나오고 싶었다. 내 돈 주고 아니 남 돈 주고라도 시간이 아까울듯 그래도 옆자리 앉은 유치원생은 계속 웃더라 유치원 수준 증명..ㅠㅠ,0,0
159,역시 재밌었음,10,1
160,진심 재미 없음 무슨 생각으로 만든건가 ᆢ,1,0
161,안보는게 정신건강에 좋을듯..,1,0
162,글쎄... 호불호가 갈리는 영화 같음.,3,0
163,보기나름인거같음  난 그냥 잼게보러갓음 기대이상은아니지만 볼만햇음,8,1
164,"공상만화같아요. 그나마 타조 공격씬, 원숭이 공격씬 없으면  영화도 꽝",6,1
165,졸림,4,0
166,이정도다!!!더화근하게 해달라,3,0
167,이 영화에 평점을 준다는게 이상할정도네요 전원일기 재방송이 훨 잼있는듯...살다 살다 이런영화를 돈주고 극장에서 보다니 추석에 공중파에서 한다해도 수신료가 아까워서 방송국에 항의 전화할듯 싶네요,1,0
168,돈아깦네요,1,0
169,전편보다 재밌음,8,1
170,재미있네,10,1
171,생각보다 고평가 됐네...(더락 빨인가?) 1편보다 솔직히 못하다는 느낌이 강함 1편은 재미+긴장감+액션 3개가 조화롭게 맞았다면 2편은 재미를 끌어올리기 위해 노인 배역 둘을 사용했지만 효과는 극히 적었고 잘못된 배역 선정으로 액션과 긴장감은 물에 밥 말아 먹듯이 말아 먹었음 중국인 배우는 나름 선전했다고 보여짐  캐릭터를 왔다갔다 하며 연기하는게 쉬운거 아님,4,0
172,돈아까움,5,0
173,재미없음... 개연성없고 억지 헐리우드액션.... 배경도 진부하고 끝까지 규칙이해 못하는 주인공들.... ㅋㅋㅋㅋ 마지막까지 어이없음,1,0
174,전편도 아이들이랑 재밌게 봤는데 연결되는 캐릭터들이라서   더욱 재밌게 봤네요. 웃겨서 눈물까지 찔끔~^^,9,1
175,1편으로 끝냈어야했다. ㄴㅈ,0,0
176,그냥 그냥 괜찮아요 근데 지도에 욱일기 비슷하게 나오네요 영화 자체는 괜찮은데 ,8,1
177,너무 재미없음. 같이 보러가자고 한 와이프와 딸에게 미안할 정도.,0,0
178,스크린X로 봤음에도 이렇게 졸리다니....시리즈중에서 이번편이 최악으로 기억될듯!,2,0
179,재밌게 봤어요...,7,1
180,1편 보신분은 꼭 봐도 됨. 너무 웃겼슴.,9,1
181,졸라 잼없음...돈아까움,0,0
182,샤롯데에서 거금주고 본 내가 바보지..졸다가 자다가...그냥 푹잠...,0,0
183,막 보고 왔는데...상당히 잼 없음.. 시간 아까움...  쨍깨이도 상당히 거슬림..,1,0
184,"불필요할듯한 중국캐릭터에 태극권, 쌍절곤이라는 소재 아마도 중국관객미끼를 위해 만든 억지 설정인듯....꼭 그런것보다...뒤죽박죽 캐릭터에 정신없고 잼없음.... DVD로도 안볼듯....",3,0
185,재미 있는 오락영화 1편과 같은 수준의 재미,7,1
186,딱 시간때우기..,6,1
187,아기자기하게 커진 스타일.,8,1
188,전편보다도 못한듯. 흥행배우들을 쓰고도 저렇게밖에 못만드나생각이듬.중간에 졸고있는나를 평가는 박할수밖에,5,0
189,내돈 ㅠㅠ. ,2,0
190,음..,6,1
191,"스토리가 개억지,개연성 제로..  캐릭터들 중구난방,짱깨여자 짜증나고  진짜 졸작이다...절대 비후 아이맥스로 봐도 별거 없음 ",1,0
192,"전편보다 못한 것도 그렇고, 스토리 전개나 재미 등 일반인 영화를 보며 기대하는 거의 모든 것을 잃어버린 영화..  ",2,0
193,내돈물어내라..저돈들여어떻게 저런영화를.. 중국여자 얼굴좀봐라...최악의영화다.. 보지마세요..중간에 나오려다 잤음...ㅠ,0,0
194,"지루하지도않고,재미있게봤네요~^^",8,1
195,요 몇년간에 만나 최악의 영화다. 중국인이나 중국자본이 들어가면  헐리우드 영화도 저렇게 되나 싶기도 하고 스토리 자체가 엉성 그 자체이니 쥬만지라기 보단 저만치 망가진 영화 ~ ,1,0
196,뻔한전개,4,0
197,1편도 재밌었는데 역시나 2편도 좋았어요.. 기본적으로 설정 자체가 흥미로우니까 재미없을 수가 없어요 ㅋㅋㅋ,10,1
198,ㅋㅋㅋ역시 재밌네요 드웨인 존슨 좋아ㅠㅠ,10,1
199,넘 지루했음.  전편이 나았음. 데려갔던 친구 둘에게 사과함,5,0
200,킬링타임용으로 본건데 생각보다 재밌었음ㅋㅋㅋ7~7.5점정도가 딱 적당한 평점일듯 갠적으로 1보다 재밌었음 초반에 좀 답답할수있음,7,1
201,볼거 없음 .. 감쪽같은 그녀 볼려구 같는데...상영관이 없음.. 대신봤는데 ..후회,5,0
202,첫 도입부분 너무 재밌어요!,10,1
203,"재미업던데.그래픽도 약간조잡.유치. 근대, 옆자리 사람은 계속 웃던데. 개인취향인듯",5,0
204,스토리 유치 ㅠㅠ 그나마 배경이 멋져서 봐줄만 했고요. 지루했어요.,6,1
205,엄청 재미있어요,10,1
206,최악,1,0
207,정말최악이네여. 돈버리고 시간버림,1,0
208,"딱 전편 수준의 영화. 전편의 실망감으로 기대치를 낮추고, 4DX와 ScreenX 효과가 괜찮았던 탓에 나름 볼 만했다.",6,1
209,최악,1,0
210,개봉일에 봣다.... 정말 올해의 최악영화..... 약 2시간 동안 멍때리다왔다..... 1편을 봑기에 다행이지 첨보는사람들은 뭔소리인지 전혀 모르더군요.. 여기서 쑤군저기서 쑤군....제는 누구냐 그래서 제는 누구냐...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
211,1편하고 뭐가 달라진건지 모르겠다 재미없음 스토리 전개가 별로임..,1,0
212,아르바이트 생이 많나보군요...영화보는 내내 그냥 눈만 뜨고 있었답니다..끝났을때 하품하고 나왔어요..조조로 봐서 돈은 안아깝고요..그냥 이정도 레벨의 영화는 안만들면 안되는지..20년전에도 이정도 영화는 꽤 있었거든요...,2,0
213,어제 오후에 봤는데 재미있었음 어벤져스에서 네뷸라 연기했던 분도 나왔네요  카렌 배우 ,10,1
214,1편보다 더 꿀잼임ㅋㅋㅋ 더락영화 다 재밌음,10,1
215,좀 아쉽,7,1
216,"재밌네요, 여전한 유머코드와 캐릭터도 늘어나고, 다만. 뜬금없는 중국여자캐릭터는 중국 자본의 힘인지. 잘 안어울리는 것만 빼고는 좋았습니다.  흥행하면 4편도 나오겠네요. ",9,1
217,사람들  영화보다가 중간에 여럿 나가더라구요~~,1,0
218,재밌어요   액션   짜릿   굿굿    ,10,1
219,오락 영화로 충분한 재미는 있다,9,1
220,전작들 보다 재미없다.인원만 늘리고 스케일만 키우려 해 별로였다.요즘 극장에 늙은이들이 많이 보이던데 정말 극장 예의도 모르는 무식한 늙은이들아 제발 극장좀 오지마라.얼마전 감쪽같은 그녀 보러갔을때는 할망구들이 수다에 전화에 껌씹는 소리때문에 죽을뻔 했는데 오늘 강변cgv1시30영화 보러온 놈은 여자옆에두고 지가 껌을 소리내 씹어서 가서 죽탱이을 날릴뻔 했다.남자새끼가 소리내서 껌이나 씹고 주절대고 정말 갈수록 가관이다.나도 60대로 가고 있지만 나이쳐먹고 예의을 모르거든 집에서 tv들이나 봐라 개나소나 다들 주물럭대려고 극장에 할망구들 데려와서 별 추잡한 짓들 다한다.젊은 애들 보기 안부끄럽냐? 욕나온다 정말.,3,0
221,시간 가는줄 몰랐엉ᆢㄷ,10,1
222,중국자본은 영화를 망친다.,1,0
223,"캐릭터를 너무 못살린 쥬만지 최악의 작품.... 캐릭터 숫자를 늘린다고 재미가 보장되는건 아닐뿐더러, 할아버지 캐릭터가 나오는 통에, 극이 루즈하게 늘어지기 까지.... 이패턴이 중간 이상까지 계속되고, 쫓고 쫓기는 스릴감도 없는 작품.... 최악인 점은.... 런닝타임도 길다....  이따위로 제작할려면 더이상 만들지 마라.... 아니면 영화 마지막처럼 현실세계로 뛰쳐나오는 오리지널 로빈 윌리엄스 쥬만지처럼 만들던가.....  진짜 노답.... 아니 핵노답....",2,0
224,시간 떼우기 3류 영화  유치한 만담과 어설픈 C.G 역대 최악의 쥬만지,4,0
225,"1편보다 재미가 떨어지내요..좀 억지 스러운 부분도 있고, 마지막 쿠키에 3편 늬앙스도 풍겨났는데, 원조 쥬만지 모습입니다..쥬만지 세계가 외부로 유출...뭔가 답답한 모습에 보는 나도 답답..그러다 영화대로 팀 분위기 안맞으니 다시 인물 변경씬도 나오지만, 그때는 분위기가 쏴악..아무튼 1편보다 실망입니다",6,1
226,아이들에겐 겨울왕국이 좋고 어른인 나에겐 쥬만지가 더 재밌었음..스펙터클하고 박진감 넘치는 장면이 많아서 ... ,9,1
227,평범한 미국 시리즈 영화,3,0
228,1편 넘 재밌게봐서 2편도 너무 기대되요..!!,10,1
229,졸려서 혼났다.,0,0
230,...,0,0
231,게임 미션을 마치고 함께한 팀원들과 돈독해지는 유쾌한 모험극 !,8,1
232,"딱 전편수준. 전편 재밌는 사람은 볼만하고, 잼업던 사람은 잼업음",8,1
233,와존   재미업음   보다   나와음    거지같은  영화   ,0,0
234,클라쓰는 영원하다,10,1
235,웃기긴 개웃김ㅋㅋ,10,1
236,역대급 스케일 인정ㅋㅋㅋ아이맥스로 보면 장난아닐것 같아서 궁금함 ,10,1
237,똥,1,0
238,보지도 않고 10점 주는 알바 때문에 0점 줌.  물론 10시 30분꺼 예매는 해 둠.,0,0
